name,location,description,link,price,operation,bedrooms,bathrooms,floor area (m2),land size (m2),latitude,longitude,img_url_1,coordinates_1,distance_1,ModelScores
"For sale Pre-selling Studio Unit at Cirrus Tower, Bridgetowne, Pasig City","Rosario, Pasig","Project: Cirrus Residences
Floor Area : 24 sqm
Bedroom :Studio 
Toilet and bath:  1
18th Floor, Unit 18E2

Total Contract Price: Php 5,670,051.00 /  105,000 Dollars

CIRRUS TOWER located at Bridgetowne East, Brgy. Rosario Pasig City.  This  Luxury Project is over the spanking new Bridgetowne township, a sprawling riverside development complex master-planned by Robinsons Land. It is also conveniently close to everything that you want in your life. Libis, Ortigas, and BGC are just a few meters away.

PROMO  
No-Spot Downpayment for as low as 9.5k/month in 58 months  
Unit Type Discount- save 100k  
Studio Unit- 24sqm / 5.8M

Amenities 
-Drop-Off Area 
-Fitness Hub 
-Function Room 
-Game Room 
-Garden Deck 
-Lift Lobby 
-Infinity Pool 
-Lounge Area 
-Outdoor Grill 
-Private Theater 
-Sky Garden 
-Sky Lounge

Nearby Establishments  
Eastwood- 2km 
BGC- 4km 
Ortigas- 2km 
Tiendesitas- 1km 
Greenhills- 3km

Bridgetowne East Pasig City",https://www.lamudi.com.ph/for-sale-pre-selling-studio-unit-at-cirrus-tower-b-167940672678.html,"₱5,670,051",buy,1,1,24,,14.588464,121.089097,https://scontent.fmnl17-4.fna.fbcdn.net/m1/v/t6/An9AzqOKj6UIWw5tHg5cWdxNU9d3fzzXPaFXRjHn6XtEj_48S-3yiv5CNP7HRwBBnfwC8HVgqs2hx5WykrgaHWgwbYVsV1h3ANWtdmf0BmR92XI9czz1PF8uGePMDEwTFuiFPvY1BMmdaOzcuYd9Xa4?stp=s2048x1152&ccb=10-5&oh=00_AfAwDArfRi23_L4RQ4DcmXS29Q0XOQCQ_EAm9mhxftOw6w&oe=660D147A&_nc_sid=201bca,"(121.089178, 14.588909)",0.050004522,3.13
Studio unit for sale at Sync N facing Aminities along C5 Pasig City Pre Selling,"Bagong Ilog, Pasig","Studio unit
Floor area: 25 sqm
Price: Php 6,991,573

Condominium property for sale in Bagong Ilog, Pasig, Metro Manila",https://www.lamudi.com.ph/studio-unit-for-sale-at-sync-n-facing-aminities-al-170702447461.html,"₱6,991,573",buy,1,1,25,,14.565391,121.06934,https://scontent.fmnl17-4.fna.fbcdn.net/m1/v/t6/An8J_AQDWk3Le9UuYYSxmMSiqWzotNpq-pUu6LT762B1-eSNCG5QTQttJhh6EAd3BNDqGytfk3RXhOx1k6bVPnscBUmRXoH9_3R8OoebIHeq3DqxT_5UFNishEttqOPbyBHjwoyO_ayJuHgNI1p34A?stp=s2048x1536&ccb=10-5&oh=00_AfCsnGIqW9n3dsVj4cTaK4PpCpw7Bacec-ah43AfvfnBTA&oe=660CE66F&_nc_sid=201bca,"(121.069322, 14.565331)",0.00691626,2.48
"For Sale: 2 Bedroom Condo Unit in The Vantage at Kapitolyo, Pasig City","Kapitolyo, Pasig","The Vantage at Kapitolyo 
Unit VE-1511

Floor Area: 60 sqm
Number of Bedroom: 2
Toilet and Bath: 1 masters, 1 common, Total =2
Total Contract Price - Php 15,031,980

Condo Property for Sale in Kapitolyo, Pasig, Metro Manila",https://www.lamudi.com.ph/for-sale-2-bedroom-condo-unit-in-the-vantage-at-ka-170554704665.html,"₱15,031,980",buy,2,2,60,,14.569208,121.060157,https://scontent.fmnl17-4.fna.fbcdn.net/m1/v/t6/An9NZ8MfcOyABd5dWliyb7ShPvwMTrpCBCz7JVeGkvjVEw29PDtP2GSX8y9VsGqjMoTrIShq4ShnCPxLUKiT8zvpnw54Jdyxaz60jMLZh24AoNcZjIUBHcRJb9CcWqhlrnF9MMWfKWP2njUqyeO0Jg?stp=s2048x1152&ccb=10-5&oh=00_AfAy4h_oBlz-66DhaxTfwxexOCDlhoncKKjXfL_-e66dSw&oe=660CF967&_nc_sid=201bca,"(121.063933, 14.569431)",0.407659444,3.45
"Residences at The Galleon | Penthouse Unit C for Sale in Ortigas CBD, Pasig City","Ortigas CBD, Pasig","ABOUT THE PROJECT: Fueled by its Spanish heritage and decades’ worth of expertise, Ortigas Land has been leading expeditions in the real estate industry for 88 years and counting. Now breaking new ground in Ortigas Center, Ortigas Land brings you The Galleon.  The Galleon is a smooth sailing ship. It is not just any ship; you won’t find it in the sea. It does not move towards familiar earthly horizons, but towards possibilities and new life.  On board is a growing, thriving community that was put together by a visionary captain. Those on board are provided with everything they need: work, retail shops, food, and most importantly, a home.  There are people of different ages and interests joined together by the belief that success is measured by innovation, sustainability, and quality, and not purely by output, numbers, and hours.  They move on this journey, together.  Dream big and live bigger inside a lavish residence you deserve. Our two-level penthouse units will make you feel as if you are on top of the world. Overlooking a breathtaking view of the Ortigas skyline, transform this space into your dream house — you are the captain of your own home.  PENTHOUSE SUITES:  Bi-level unit with 3-4 bedrooms Open plan living, dining, and kitchen area Spacious master bedroom (second level) with walk-in closet, en suite equipped with bath tub, and a private balcony located at the upper level Secondary master bedroom (ground level) with walk-in closet, en suite and a private balcony located at the lower level Secondary bedrooms with built-in closet and individual en-suites at the upper level Private service kitchen and utility area Maid’s room with own T&B Balcony accessible via living area   Docked at Ortigas Center, its premier location along ADB Avenue and Topaz Road offers a quick access to major routes of private vehicles and public transportation from your living space.  The Galleon is well-connected to Pasig, Mandaluyong, and Quezon City, with San Juan, Makati, and Taguig City only a few kilometers away. It is also located near academic institutions such as University of Asia & the Pacific, Saint Pedro Poveda College, as well as shopping centers such as SM Megamall and The Podium.  Address: ADB Avenue, Ortigas Center, Brgy. San Antonio, Pasig City HLURB LTS No. 034633 Completion Date: 2Q 2028 Status: Pre-selling Parking: Bundled with Parking slot (Regular) Pets Allowed: Yes",https://www.lamudi.com.ph/residences-at-the-galleon-penthouse-unit-c-for-sal-169685027766.html,No Price,buy,4,5,268,,14.583771,121.059675,https://scontent.fmnl17-4.fna.fbcdn.net/m1/v/t6/An-BGwOXglEImZk4pHIf4Ty_9SK495earhjcgm2-baahmFcYhmdXu3ur2nONkkm5xTxlr0s3TQaDah0CuK-5eYGpBreiwo8Z3ynRbxCA_AiryllIg6TqYj6y4mpVGbIuNa5ESHC3LWeS9-407nDAC3Y?stp=s2048x1536&ccb=10-5&oh=00_AfBRxsaM39c1uc6HyVMj_VN8oN3Y0mdazBPrpbN2bFcMGg&oe=660D071B&_nc_sid=201bca,"(121.063841, 14.583712)",0.448957792,3.66
"1-Bedroom Unit For Sale in Laya By Shang Properties, Pasig City","Oranbo, Pasig","Discover the perfect blend of luxury, comfort, and convenience at LAYA in Pasig City developed by Shang Properties.",https://www.lamudi.com.ph/1-bedroom-unit-for-sale-in-laya-by-shang-propertie-170591067331.html,No Price,buy,1,1,34,,14.575822,121.064324,https://scontent.fmnl17-4.fna.fbcdn.net/m1/v/t6/An-VnJXy5cVzpPwluqv6a-j5TLtfGaAxkHOPJvJZ6PnFuWnY1PK02qfM3A9chBpBWBSzjr_BaKsSfOEz3PNEM57ytitv95MAe_BhrVcq2oM5FWWzFQ6LmgbqzXVRNGA9LrejpFgY7-ai3-Njhp6EZA?stp=s2048x1152&ccb=10-5&oh=00_AfBDWFSKwH4gW5KbT9sXaHNE_IcIRBXb1ADoRtr2aYKzIQ&oe=660CE0F6&_nc_sid=201bca,"(121.064275, 14.575992)",0.019536665,3.04
Le Pont Residences Pre Selling 2BR with balcony Bridgetown Pasig Metro Manila,"Amang Rodriguez Avenue, Pasig","Pre Selling 2BR with balcony Bridgetown Pasig Metro Manila

Le Pont Residences

127sqm floor area",https://www.lamudi.com.ph/le-pont-residences-pre-selling-2br-with-balcony-br-170262043650.html,"₱41,980,979",buy,2,2,127,,14.604707,121.092082,https://scontent.fmnl17-4.fna.fbcdn.net/m1/v/t6/An8-Qeh9B7BbN8zuJ_fr_H3eEnvomVjUP3znCXMk1NWX5YblA3HInnhr3-c4ymBms-yyRP3jG-N6z4ewZt_JGbPBAeTdm0OrshEzSJuxp08t8z7Xd5NDJqP5PZrGzg0a51wzGwicaIsjWP-VBOo-IQ?stp=s2048x1152&ccb=10-5&oh=00_AfCcuagfKqo1dRtJ40uy_0bNKMjMO2xaqDHWuFmHziIwrQ&oe=660D18DF&_nc_sid=201bca,"(121.091308, 14.604821)",0.084343515,2.67
Parklinks North Tower by Ayala for sale 2BR Condo unit w/ Balcony in Pasig,"Manggahan, Pasig","LATTICE AT PARKLINKS, C5
This is the GREENEST and currently BIGGEST urban mixed use development in the C5 corridor

Think of the generous open spaces, modern design, fresh retail and dining options outside the condo

Features the Iconic Parklinks Bridge Landmark
50% Open Spaces(Perfect for Retirement)
With Dedicated Bike Lanes and Jogging Paths
Near Ortigas Business District and BGC
Development will include future Ayala Mall and Offices

Reservation Fee at P200K only
Unit size ranges from 33sqm-295sqm(Studio up to 4 Bedrooms)
Development is in early stages, high potential for value increase",https://www.lamudi.com.ph/parklinks-north-tower-by-ayala-for-sale-2br-condo-170013869176.html,"₱51,003,000",buy,2,2,160,,14.601887,121.093698,https://scontent.fcrk1-2.fna.fbcdn.net/m1/v/t6/An8IXS0EPksZ3xSP8ymgosEOiexXs9YyNx1stbuEdStCtaplG1MMyBgB-OxZN2lF6Gn-b1G86oRJiZnphgf2Tq2ZILj3LfrtZrwiQqJPgh_8hPy1zNDY5mKp6B9m-jR5MUfoQua_7yMnItMsBCKkI8g?stp=s2048x1152&ccb=10-5&oh=00_AfBXJq7qXKg2HtOqgRkfYpYoTJZi7dvQk8ieUv6U1s7pvA&oe=660D09DE&_nc_sid=201bca,"(121.093595, 14.60128)",0.068072194,3.29
Minimalist Three Storey House Sitting in a Corner Lot for Sale in Pasig City,"San Miguel, Pasig","Brand New House & Lot for SALE in Greenwoods Executive Village, Pasig City. Easy access to Ortigas, Makati, Global City and Eastwood. Price: 25M Lot Area: 148  sqm Floor Area: 400 sqm House Details: 7 bedrooms including maid’s 7 toilet & bath High ceiling glass wall spacious living & dining area modern kitchen with granite countertop built in stove and exhaust system Spacious master bedroom with double sink bathtub glass shower enclosure dirty kitchen / laundry area high end bathroom fixtures family area 2 car garage friendly neighborhood Terms: Cash / Bank Loan We assist in bank loan processing For more information please call or text we are more than happy to assist you in your your housing requirements.",https://www.lamudi.com.ph/minimalist-three-storey-house-sitting-in-a-corner-17072001527.html,"₱25,000,000",buy,7,,400,148,14.567197,121.092265,https://scontent.fcrk1-2.fna.fbcdn.net/m1/v/t6/An8OmXRJMKFS-BE2yczv0k_d1CkA_UDydiSBimi8sOQUzydGNxKryrBbUQOTiEb5_iPxtnhf2-Q0V8raLZVVUWKFhcKdcYK_9xZfFhB92ei-QYDMElUAYPdBsgqbUCgG27HXga6qn3-z1dbKWTE1Ag?stp=s2048x1152&ccb=10-5&oh=00_AfDVQSNb9Ons8BCTCFqTtLrwotlkkpY5txayAjC1DomxuA&oe=660D3CBF&_nc_sid=201bca,"(121.092257, 14.567212)",0.001870223,3.66
1BR The Travertine at Portico by Alveo Land,"Oranbo, Pasig","For Sale!
1BR The Travertine at Portico by Alveo Land
P12.88Mil (P13.4Mil net all-in
w/ transfer expenses)
- Unit 1719
- 56 sqm
- Brandnew w/ balcony
- Facing Northwest
- Owner didn't buy parking
- We are one broker away!
More Spectrum Good Buys Here:

RAINE AQUINO, REBL # 26330

Spectrum Properties",https://www.lamudi.com.ph/1br-the-travertine-at-portico-by-alveo-land-170729373656.html,"₱12,880,000",buy,1,,56,,14.575822,121.064324,https://scontent.fmnl17-4.fna.fbcdn.net/m1/v/t6/An-VnJXy5cVzpPwluqv6a-j5TLtfGaAxkHOPJvJZ6PnFuWnY1PK02qfM3A9chBpBWBSzjr_BaKsSfOEz3PNEM57ytitv95MAe_BhrVcq2oM5FWWzFQ6LmgbqzXVRNGA9LrejpFgY7-ai3-Njhp6EZA?stp=s2048x1152&ccb=10-5&oh=00_AfBDWFSKwH4gW5KbT9sXaHNE_IcIRBXb1ADoRtr2aYKzIQ&oe=660CE0F6&_nc_sid=201bca,"(121.064275, 14.575992)",0.019536665,4.95
"1 Bedroom Condo Unit for Sale in Urban Deca Residence, Rosario, Pasig City","Rosario, Pasig","Condo units: Urban Decca Residences- ORTIGAS - Condo Unit For Sale

Floor Area: 30.6 sqm
No. of Bedroom  1
No. of Toilet and bath 1

Description:
2nd Floor, Semi Furnished , Urban Decca ,RFO,. 
Bank Financing Total Contract Price: Php 3.5 Million

Unit Number and Floor Number: Unit 228

Location : Urban Decca Residences , Ortigas Ave ,Pasig City

Condominium property for Sale in Rosario, Pasig, Metro Manila",https://www.lamudi.com.ph/1-bedroom-condo-unit-for-sale-in-urban-deca-reside-169525628537.html,"₱3,500,000",buy,1,1,30,,14.588464,121.089097,https://scontent.fmnl17-4.fna.fbcdn.net/m1/v/t6/An9AzqOKj6UIWw5tHg5cWdxNU9d3fzzXPaFXRjHn6XtEj_48S-3yiv5CNP7HRwBBnfwC8HVgqs2hx5WykrgaHWgwbYVsV1h3ANWtdmf0BmR92XI9czz1PF8uGePMDEwTFuiFPvY1BMmdaOzcuYd9Xa4?stp=s2048x1152&ccb=10-5&oh=00_AfAwDArfRi23_L4RQ4DcmXS29Q0XOQCQ_EAm9mhxftOw6w&oe=660D147A&_nc_sid=201bca,"(121.089178, 14.588909)",0.050004522,3.45
"For Sale: 82 sqm Office Space in Offices At The Galleon Ortigas CBD, Pasig City","Ortigas CBD, Pasig","The Galleon is a two-tower, mixed-use development of modern design having an Office for sale, Residential and Retail products, which is a unique offering within the heart of the Ortigas Center Business District.
Offices at The Galleon was launched in July 2019 and the first to be offered to the market.
Set at the bustling Ortigas Central Business District, this modern, functional office space has everything you need within reach. Its convenient location is one of the most desirable in Metro Manila.
The Galleon reflects our culture of efficiency, comfort, and wellness, and includes an elegantly designed office lobby and retail spaces inside the building. Lush landscapes are found in the communal gardens and a covered parking is easily accessible for your utmost convenience.

Commercial Property for Sale in Ortigas CBD, Pasig, Metro Manila",https://www.lamudi.com.ph/for-sale-82-sqm-office-space-in-offices-at-the-gal-169769238223.html,"₱28,056,000",buy,,,82,,14.583771,121.059675,https://scontent.fmnl17-4.fna.fbcdn.net/m1/v/t6/An-BGwOXglEImZk4pHIf4Ty_9SK495earhjcgm2-baahmFcYhmdXu3ur2nONkkm5xTxlr0s3TQaDah0CuK-5eYGpBreiwo8Z3ynRbxCA_AiryllIg6TqYj6y4mpVGbIuNa5ESHC3LWeS9-407nDAC3Y?stp=s2048x1536&ccb=10-5&oh=00_AfBRxsaM39c1uc6HyVMj_VN8oN3Y0mdazBPrpbN2bFcMGg&oe=660D071B&_nc_sid=201bca,"(121.063841, 14.583712)",0.448957792,4.01
"For Sale: Studio Condo Unit - The Currency in San Antonio, Pasig City","San Antonio, Pasig","The Currency
Julia Vargas Avenue, Ortigas CBD, Pasig

The Currency is a 32-storey , mixed use condominium development that offers world-class residential, corporate, and commercial units.

Amenities:
Lap Pool
Sunken Deck
Snack Bar
Balinese-inspired
pool deck & patio
Fully-equipped gym

The Currency is one of the finest places to live - right in the heart of one of the country’s most frenetic business districts, the Ortigas Business Center. Bordered by the city’s key avenues: Julia Vargas, F. Ortigas Jr., and Garnet. It is a hub of residential and business flats that blends enterprise with sanctuary.

Condo Property for Sale in San Antonio, Pasig, Metro Manila",https://www.lamudi.com.ph/for-sale-studio-condo-unit-the-currency-in-san-ant-170867485821.html,"₱9,984,870",buy,1,1,25,,14.582707,121.061458,https://scontent.fmnl17-4.fna.fbcdn.net/m1/v/t6/An_VuH9czNCmKE3grXG-uP0NjCeLZcjIzdCn_-SNr9Jxp8nMFlG9ZDNvrSLPF_IqEwbE_fsZPM2iSty8AhAa5CZSqStKGRQjje8DIzyrArh6Mv2or_vgScXs9SuJdw55hTYlktkJhmrRIzyjxi6ykw?stp=s2048x1536&ccb=10-5&oh=00_AfABtFj_fttKvwyiUO0Z1cAFvi7XXE91inaL3BXRUg1zmQ&oe=660CF548&_nc_sid=201bca,"(121.063869, 14.582726)",0.259808748,3.24
1-Bedroom Condominium Unit at Laya by Shang Properties for Sale in Pasig City,"Ugong, Pasig","Laya is a canvas for self-expression, a community for human connection and a space for cultural enrichment.A home to 1,283 studio, one-, two-, and three-bedroom units. Laya’s modern spaces give you the room to create your own home style. With amenity spaces catering to different needs and lifestyles, you have room to make the most of every moment.

Available Units:
 Studio 34 sqm
1 Bedroom 38-81sqm
2 Bedroom 95-107sqm
3 Bedroom 145-149 sqm",https://www.lamudi.com.ph/1-bedroom-condominium-unit-at-laya-by-shang-proper-170599541694.html,"₱13,000,000",buy,1,1,57,,14.582943,121.072573,https://scontent.fmnl17-4.fna.fbcdn.net/m1/v/t6/An8dPYJImYxW67gVFX8gxIiydAFBvPxAfqtFxqWNRubafu8tTdd_ubZjYTwyeFmuMS9Iql9X5tqBxJHD51CLSREeNbF5Itjw8eDt1F5qGeI0-B_xcLete8NPf0pKRsw6d7vJkBiI2fnC5zekvCr-sik?stp=s2048x1152&ccb=10-5&oh=00_AfC7_QhybQF5AEOmIqIX38drq069n7sL0JgiiyupPUecfQ&oe=660CFC37&_nc_sid=201bca,"(121.072581, 14.584165)",0.135210581,2.48
"For Sale 1 Bedroom Condominium near BGC at Brixton Place DMCI Homes, Pasig","Kapitolyo, Pasig","For Sale 1 Bedroom Condominium near BGC at Brixton Place DMCI Homes, Pasig",https://www.lamudi.com.ph/for-sale-1-bedroom-condominium-near-bgc-at-brixton-168854285159.html,"₱6,470,000",buy,1,1,30,,14.569208,121.060157,https://scontent.fmnl17-4.fna.fbcdn.net/m1/v/t6/An9NZ8MfcOyABd5dWliyb7ShPvwMTrpCBCz7JVeGkvjVEw29PDtP2GSX8y9VsGqjMoTrIShq4ShnCPxLUKiT8zvpnw54Jdyxaz60jMLZh24AoNcZjIUBHcRJb9CcWqhlrnF9MMWfKWP2njUqyeO0Jg?stp=s2048x1152&ccb=10-5&oh=00_AfAy4h_oBlz-66DhaxTfwxexOCDlhoncKKjXfL_-e66dSw&oe=660CF967&_nc_sid=201bca,"(121.063933, 14.569431)",0.407659444,3.45
"1 Bedroom with AC inclusion for Pre-selling in Sapphire, Onyx Rd. Ortigas, Pasig","Ortigas CBD, Pasig","1 Bedroom with AC inclusion for Pre-selling in Sapphire, Onyx Rd. Ortigas, Pasig",https://www.lamudi.com.ph/1-bedroom-with-ac-inclusion-for-pre-selling-in-sap-170857540468.html,"₱9,800,000",buy,1,1,36,,14.583771,121.059675,https://scontent.fmnl17-4.fna.fbcdn.net/m1/v/t6/An-BGwOXglEImZk4pHIf4Ty_9SK495earhjcgm2-baahmFcYhmdXu3ur2nONkkm5xTxlr0s3TQaDah0CuK-5eYGpBreiwo8Z3ynRbxCA_AiryllIg6TqYj6y4mpVGbIuNa5ESHC3LWeS9-407nDAC3Y?stp=s2048x1536&ccb=10-5&oh=00_AfBRxsaM39c1uc6HyVMj_VN8oN3Y0mdazBPrpbN2bFcMGg&oe=660D071B&_nc_sid=201bca,"(121.063841, 14.583712)",0.448957792,5.01
"Suntrust Kirana - Studio Condo Unit for Sale in Pinagbuhatan, Pasig City","Pinagbuhatan, Pasig","A home for dreams and innovation shines anew in Pasig City. Derived from the Indonesian word that means ""beautiful ray of light"", Suntrust Kirana will usher light, future, and ambition to the city center through its spacious units and amenities that complement urban living. Nestled in an eco-friendly community, this residential enclave inspired by a Modern Asian theme promotes serenity and closeness to nature, while keeping close to the most progressive business disctricts nearby. This neighborhood is set to rise in the middle of a competitive city, making lifestyle hubs, corporate centers, leisure, and educational needs just a few steps away from home. Hosting four residential towers, commercial units, a sweeping fountain entrance, a number of amenities that uphold sustainable living, master-planned units that are built to be efficient  and comfortable, and specifically designed as an ""ecopolis"", this community will surely kick start a better life for you and your loved ones.

Amenities:

  Clubhouse
  Swimming Pool
  Kiddie Pool
  Gazebo/ Activity Area
  Children's Playground


Condo Property for Sale in Pinagbuhatan, Pasig, Metro Manila",https://www.lamudi.com.ph/suntrust-kirana-studio-condo-unit-for-sale-in-pina-170858372648.html,"₱4,609,080",buy,1,1,27,,14.549724,121.0977,https://scontent.fcrk1-2.fna.fbcdn.net/m1/v/t6/An_26pAuFlDDqgFmLNk0S-JausaP7hBCaVp3E_IrTWITjVv_4L1W2r1xOx60_6YL53vgyo9DW_2aCvuN59LQe9_LmcvjRDyIIrdJcoPf4RkLfhnU93H7OMsiDLF4VxgmTO2fKUQMm86a256b5TIbDz4?stp=s2048x1152&ccb=10-5&oh=00_AfBYG-soUYUTOWFY5SSnJJB_hi-lKHfMXdnfKzh23TuVPw&oe=660D4538&_nc_sid=201bca,"(121.099187, 14.551632)",0.265046061,3.66
"Laya by Shang Properties, Studio for Sale, Pre-selling Condo in Pasig","Oranbo, Pasig","WHY YOU MUST INVEST IN A
Studio unit (33-35 sqm) of LAYA by Shang

Price: PHP 7,615,786
Floor Area: 33 sqm",https://www.lamudi.com.ph/laya-by-shang-properties-studio-for-sale-pre-selli-169218121246.html,"₱7,615,786",buy,1,1,33,,14.575822,121.064324,https://scontent.fmnl17-4.fna.fbcdn.net/m1/v/t6/An-VnJXy5cVzpPwluqv6a-j5TLtfGaAxkHOPJvJZ6PnFuWnY1PK02qfM3A9chBpBWBSzjr_BaKsSfOEz3PNEM57ytitv95MAe_BhrVcq2oM5FWWzFQ6LmgbqzXVRNGA9LrejpFgY7-ai3-Njhp6EZA?stp=s2048x1152&ccb=10-5&oh=00_AfBDWFSKwH4gW5KbT9sXaHNE_IcIRBXb1ADoRtr2aYKzIQ&oe=660CE0F6&_nc_sid=201bca,"(121.064275, 14.575992)",0.019536665,3.29
"Brand New House For Sale in Greenwoods Executive Village, Pasig City","San Miguel, Pasig","Modern Sophisticated Three Storey House in Greenwoods Pasig-Cainta -Taytay Selling 

Price : 23M ( Slightly Negotiable 
131 Square Meters Lot Area 
320 Square Meters Floor Area 
5 Spacious Bedrooms Master bedrooms with modern walkin- in closets Full bath glass shower enclosure and bath-tub Double sink Modern lightning features and elegant chandelier Service Area Powder room Maids Room 2 Car Garage 

For more details and viewing schedule, Please Feel Free to contact",https://www.lamudi.com.ph/brand-new-house-for-sale-in-greenwoods-executive-v-170538607187.html,"₱23,000,000",buy,5,,320,131,14.567197,121.092265,https://scontent.fcrk1-2.fna.fbcdn.net/m1/v/t6/An8OmXRJMKFS-BE2yczv0k_d1CkA_UDydiSBimi8sOQUzydGNxKryrBbUQOTiEb5_iPxtnhf2-Q0V8raLZVVUWKFhcKdcYK_9xZfFhB92ei-QYDMElUAYPdBsgqbUCgG27HXga6qn3-z1dbKWTE1Ag?stp=s2048x1152&ccb=10-5&oh=00_AfDVQSNb9Ons8BCTCFqTtLrwotlkkpY5txayAjC1DomxuA&oe=660D3CBF&_nc_sid=201bca,"(121.092257, 14.567212)",0.001870223,4.95
6 Bedroom Modern Corner lot Haven with swimming pool located in Pasig city.,"Rosario, Pasig","6 Bedroom Modern Corner lot Haven with swimming pool located in Pasig City.   Selling price: 29,000,000.00 Lot area: 191 sqm Floor area: 450 sqm.  Property Features:  •Corner House •6 bedroom 6 T&B •Den •Powder room •Maids room w/cr •Swimming pool •2 car garage  Ground floor:  •1 Bedroom •Powder room •Double high ceiling living area  •Dining and kitchen area •Swimming pool •Maid’s room with toilet & bath and service area •2 Car garage  2nd floor •Master Bedroom with toilet and bath and walk-in closet •Junior Master Bedroom with toilet and bath and walk-in closet  3rd floor •3 Bedrooms with toilet & bath •Storage room  •Spacious balcony  For Sale | Available Cash | Bank Financing We offer bank financing assistance. 8Keystones PH | A.P.M. I A+ Haven Marketing Associate REBL: 0015298",https://www.lamudi.com.ph/6-bedroom-modern-corner-lot-haven-with-swimming-po-170066200367.html,"₱29,000,000",buy,6,,450,191,14.588464,121.089097,https://scontent.fmnl17-4.fna.fbcdn.net/m1/v/t6/An9AzqOKj6UIWw5tHg5cWdxNU9d3fzzXPaFXRjHn6XtEj_48S-3yiv5CNP7HRwBBnfwC8HVgqs2hx5WykrgaHWgwbYVsV1h3ANWtdmf0BmR92XI9czz1PF8uGePMDEwTFuiFPvY1BMmdaOzcuYd9Xa4?stp=s2048x1152&ccb=10-5&oh=00_AfAwDArfRi23_L4RQ4DcmXS29Q0XOQCQ_EAm9mhxftOw6w&oe=660D147A&_nc_sid=201bca,"(121.089178, 14.588909)",0.050004522,3.24
"M-R-3-15282: Acquired Property for Sale at Unit 0641, 6/F, Building I, Shine Residenc...","Ugong, Pasig","Condominium * Sale shall be on ""as is where is"" basis.* All offers are subject to Management approval.* Availability of units and prices are subject to change without prior notice.* Misprints should not be construed as misrepresentation of the property.   BDO Unibank is regulated by the Bangko Sentral ng Pilipinas with contact number (+632) 8708-7087 and with email address consumeraffairs@bsp.gov.ph, and webchat at www.bsp.gov.ph. For concerns, please visit any BDO branch nearest you, or contact us thru our 24x7 hotline (+632) 8631-8000 or email us via callcenter@bdo.com.ph",https://www.lamudi.com.ph/m-r-3-15282-acquired-property-for-sale-at-unit-064-168898164010.html,"₱4,597,500",buy,1,,30,,14.582943,121.072573,https://scontent.fmnl17-4.fna.fbcdn.net/m1/v/t6/An8dPYJImYxW67gVFX8gxIiydAFBvPxAfqtFxqWNRubafu8tTdd_ubZjYTwyeFmuMS9Iql9X5tqBxJHD51CLSREeNbF5Itjw8eDt1F5qGeI0-B_xcLete8NPf0pKRsw6d7vJkBiI2fnC5zekvCr-sik?stp=s2048x1152&ccb=10-5&oh=00_AfC7_QhybQF5AEOmIqIX38drq069n7sL0JgiiyupPUecfQ&oe=660CFC37&_nc_sid=201bca,"(121.072581, 14.584165)",0.135210581,2.48
"J.P. Sleek Modern Industrial House and Lot For Sale in Kapitolyo, Pasig City","Kapitolyo, Pasig","Category: For Sale

J.P. Sleek Modern Industrial House and Lot For Sale in Kapitolyo, Pasig City",https://www.lamudi.com.ph/j-p-sleek-modern-industrial-house-and-lot-for-sale-170736618652.html,"₱49,000,000",buy,3,,280,125,14.569208,121.060157,https://scontent.fmnl17-4.fna.fbcdn.net/m1/v/t6/An9NZ8MfcOyABd5dWliyb7ShPvwMTrpCBCz7JVeGkvjVEw29PDtP2GSX8y9VsGqjMoTrIShq4ShnCPxLUKiT8zvpnw54Jdyxaz60jMLZh24AoNcZjIUBHcRJb9CcWqhlrnF9MMWfKWP2njUqyeO0Jg?stp=s2048x1152&ccb=10-5&oh=00_AfAy4h_oBlz-66DhaxTfwxexOCDlhoncKKjXfL_-e66dSw&oe=660CF967&_nc_sid=201bca,"(121.063933, 14.569431)",0.407659444,3.66
