id,confidenceScore,imageUrl,imageFile,safetyScore,calculatedScores,coordinates,city
0pCqVEl3ydLBWCgfWstP,"['3', '5', '2', '4', '3']",https://storage.googleapis.com/crowdsourcing-434a9.appspot.com/pasig043064.jpg?GoogleAccessId=firebase-adminsdk-50h5u%40crowdsourcing-434a9.iam.gserviceaccount.com&Expires=16730323200&Signature=cEOf0sLg4kMeMyuOp2iro%2FN8R3%2BHYKG9p6VPCOcabDoqrHji8AI9STxepfDpGyYl4kYh%2BjNkFudmAbw7%2BOgMNSz91tDhx7bK8pvpEVGbi00TKXCY1SuNfAHJSMIvZLwAwfYdJD7%2BP2P1F%2BU2sVi%2F6iG6gKg3kmYfsS411IvkWx56k7mi9iIdfC%2FP%2Fm9On3MM7ll4SPyF3TzH9Ga3ZiyyFclKvSyVtTBEQlIjrKX1ylQQm%2FHbWxxAxo6qq1Y5CrhDosbt4a7zmcmsq1MOG6DjlDrT1nXEmzRyftUMI1I70TYFAJ8TemaG5KvXym8FCa875YGuMvCq7AJfGPCxmcExjQ%3D%3D,dataset/base/279.jpg,"['4', '5', '3', '5', '4']",5.82,"121.103878, 14.535011",pasig
qZ9uPAgsgml8uDL58KoR,"['5', '5', '5', '3', '3']",https://storage.googleapis.com/crowdsourcing-434a9.appspot.com/pasig043128.jpg?GoogleAccessId=firebase-adminsdk-50h5u%40crowdsourcing-434a9.iam.gserviceaccount.com&Expires=16730323200&Signature=qA2OD7vTW9LO0lN2fUwsjRvLUsoWi6AVMNwkrLTa64IZXKgaw%2BECdlqQSDTPcno%2BT%2BO9RVBfgLKjLM4Gz8%2BgtlVerN0xvvbnBQYcNYuMxnUFMihLFvqF0ImsDhmGCTVDbyl1qupyd9Nwd7K2EH0sqDJxjK7GOAcbWhV9Nh7c8Gltn4dfkC2yVCcytlvQjVYUhMQWjnLIvRZSFbzwjMC8zFogzjiSrtQfddFfoc7zP7X91syV3yIzK3L9z2PgsNqmjQH3Xf9ITl27Q9YsKBA%2FG9HfXb4uKt6Ibfq0nb8%2FZDMz2sqikDtgQ7m6lBDYW%2FI9UyjNyT7t1BcwEdpwMVABZQ%3D%3D,dataset/base/280.jpg,"['4', '3', '5', '3', '3']",5.4,"121.105033, 14.537392",pasig
1oZwt0hI0t44IpDPY0i0,"['5', '5', '4', '2', '3']",https://storage.googleapis.com/crowdsourcing-434a9.appspot.com/pasig043526.jpg?GoogleAccessId=firebase-adminsdk-50h5u%40crowdsourcing-434a9.iam.gserviceaccount.com&Expires=16730323200&Signature=N1pXQpFuEVaImz5bB72aUSRofkLnm6BTerR3Vt3P6b8ZKcPeoZx5jg0TBxi5W2DUCQ6IcUrIFRQHmPvvst%2Fcdi1b2YVfWWoDhAkGjAR8H6tekvrG8anhZ9zsQZBc83RnsD4YMFCMe4NvN%2B5no5QlcJhCCbrTpoAGmahDUnwbsz9XZlQPC1u1FbezM0p2QgESDP%2F%2BCrXWCMpr2uxEA1l9KepP8v2tVQNLqWla8PnwhM22Ab7iA21erVe77YAFOveJyi5974s6yWWB1V7YulWOGfK5o3xLmS7Bnbf4g3l%2BUmxKX2%2Bzf6wIUVM9L0M%2Bte5Krjevp31XJFyJsAEofuj5uw%3D%3D,dataset/base/281.jpg,"['4', '5', '3', '4', '4']",5.71,"121.105842, 14.540325",pasig
4rb4j9fqYso0g6DM0QKm,"['5', '3', '4', '2', '4']",https://storage.googleapis.com/crowdsourcing-434a9.appspot.com/pasig044456.jpg?GoogleAccessId=firebase-adminsdk-50h5u%40crowdsourcing-434a9.iam.gserviceaccount.com&Expires=16730323200&Signature=aSkA2vPdOy3VBrEKJNa9lJiwseqa1BGZjjm2HHrLrJFqB5wPES9S5yEBkVL7cyJC0IW%2BSfpNELa6I6aVoxDNBGU66cfymji6m%2FPNUFGZBQcSvfn8G4f92n6ypNaTYnLOvz6Y5Yky0tL9MQuhqa57Zz6xpXKW55qeo0hPAyY4OK%2B1UDazPV3wqt3dZRz2T1SaJ%2FC%2BP5ws6ndfVGbckcDs1LbgRHYrnO18T08IfUxKVQDFwfXeOuDOFb6e2k%2FQiNYW84dqfz%2BCskZoU5Jxxabj964NEcUOu711C4yhGNsBM53PUOjWKXFfhen8AKOU%2BAKm3B%2B6C3nr9XV9dWc1r0ENug%3D%3D,dataset/base/282.jpg,"['3', '4', '4', '4', '4']",5.24,"121.103037, 14.541655",pasig
J2vt6HVkEGhCDvoHSqef,"['4', '4', '4', '5', '3']",https://storage.googleapis.com/crowdsourcing-434a9.appspot.com/pasig044986.jpg?GoogleAccessId=firebase-adminsdk-50h5u%40crowdsourcing-434a9.iam.gserviceaccount.com&Expires=16730323200&Signature=luW1lE%2FhQ6ry8tkhlkfiw%2Fxli59cn6wVsngysXScMwF%2B%2FjlWMmwE9czNtqNGtlhbJ5DMc5UOhQP4pmux89hwySTKFb9aqtlm1OutHHprw3hnW0P65JGIbdudvqRDlmNU6Kti4GZFyxLUPoPXbolAm6aGzgH37FCJYRBhvuozuPOZbF3D0f7T1TrCqRPFKDD9dro1hjL%2BoVPot7ZIEO1brzKQA72mOAbCTj6FW214bAIDVG3BD6w88lAV8R2SkmooGH0N1sLQu1xq1LF2hmbv%2BDmik%2FKSq899wSt%2FSnV%2B2XXGOmvCaqY%2FRuNKgtQjVpAb5rwi3zLoIRJTCpwLckb%2BoQ%3D%3D,dataset/base/283.jpg,"['2', '1', '3', '1', '3']",2.06,"121.099451, 14.54387",pasig
AhsqY9gdvFdGFjrQjYU6,"['4', '4', '4', '4', '2']",https://storage.googleapis.com/crowdsourcing-434a9.appspot.com/pasig045775.jpg?GoogleAccessId=firebase-adminsdk-50h5u%40crowdsourcing-434a9.iam.gserviceaccount.com&Expires=16730323200&Signature=KVmwsGV%2FLCYLKdaC3B91C3SJ7HsAY8VdjzNZjEFOP4AosYWnMcUnz3apFggLGnWHLP8FFdT8%2BUuzsXNeLix%2Fz4ldrRbtvbBxZ52NiQ2Ewkni45hg3yp9FOpd32bZURKhW6HDJ7gjlBhbH8trS80FnN%2BWBRap0SAkZ5HVDkbJnETgZY99Kls3yAb3UeQgxXMM2mTthtEycnum7ON7W2OuipA1bi9L0dPnAmsR4VatvERK6QmKL3WBXYSTnl%2BMqsW1lodkT84ff%2B%2BrDpyJIcrpe7KDzc7ljLSX1u1mf3GpmyWR2BYu0queYrmHSg2W41ome4h36Nc%2B0v9Hz4%2BLlqeWIA%3D%3D,dataset/base/284.jpg,"['3', '4', '2', '2', '2']",2.81,"121.10305, 14.544364",pasig
LDjFQzcIBpUokmcIhmkS,"['2', '3', '4', '4', '4']",https://storage.googleapis.com/crowdsourcing-434a9.appspot.com/pasig046336.jpg?GoogleAccessId=firebase-adminsdk-50h5u%40crowdsourcing-434a9.iam.gserviceaccount.com&Expires=16730323200&Signature=oaewbV15Ax%2Fbk9VRSQllakjT8oks4ov4nxY0tVg27WCpd%2F2mvRZJvOy%2FbZ7LdexkIQ8YticpBu08umg4XRNcnyybCiKqLFPerDuH3mn3KG4pzL04ZNg0EjWb1sbIkw7LSUSJOnetfpioJz38oMzz2PnVpVagTHXXEOTqZc2zJ623NuRV8z3PodMmD2ubrZc4kAVJwRTYOZEdRcs%2BChpKgSljsTMqxCxeSMmGXFfXqr2UdafN1OpTDmWZ2X%2Bde0j4t9l2zJkxSU%2B5m7gqiO48tPuTLfA9FT%2F5NdBiB2Xw%2FSUCPevz2nGznpsIv%2BEe5RpNsd4la4h5%2BfnW9Ej2abfbMw%3D%3D,dataset/base/285.jpg,"['2', '2', '3', '2', '2']",1.93,"121.104962, 14.544501",pasig
oLWhAw3PHZWjJfziKU7D,"['5', '4', '3', '4', '2']",https://storage.googleapis.com/crowdsourcing-434a9.appspot.com/pasig047434.jpg?GoogleAccessId=firebase-adminsdk-50h5u%40crowdsourcing-434a9.iam.gserviceaccount.com&Expires=16730323200&Signature=E4G8%2BY3cgw77CePKeGP1738cNBKt6fB9RUezFY8df6rwn%2BEpK4JkAW60awIw6SOhmP5kRrBT3pXyCnQd%2B2ggnR7RabhzpW6XCv2ARpuBJfka5HGpwBqOToN3znM9tM3M0BFC%2BDHmQpmt6HIYD1j%2BTMIuVlQHGj1oRzpLNG%2BcNhmCw0Ay76kFwqQ3k7zp6R%2FVKFCbd0MEckeieKb%2FFoWXfmtNaKLmOjpRrtHnsl7XUsMupZfmIqLXxJ7ay0AptPbQ5wcTOIA3wlGRjNI%2FHdlsgWybvYPd%2F8n4aWMbX2ujMKfykiMIX4BwlmzoR5sJ%2FKO4fbzx3i1S72MpFfYGTHTYDA%3D%3D,dataset/base/286.jpg,"['2', '2', '3', '4', '2']",2.66,"121.10129, 14.545064",pasig
RdootFpSca6NSU9jm8OL,"['4', '3', '4', '4', '4']",https://storage.googleapis.com/crowdsourcing-434a9.appspot.com/pasig048675.jpg?GoogleAccessId=firebase-adminsdk-50h5u%40crowdsourcing-434a9.iam.gserviceaccount.com&Expires=16730323200&Signature=ebkrakgpcmRHwXbsCGdGetWTpb7aPy3oewx8yYZhcPnVKmDMJKxa2%2FtL3OlNtDlxvaPB2oDbGapRe4n6SqcbUDtwwuLlYDsc6R0cMwndTaSvS1o0Qci3imxZr4WlbzbjInaE2%2Fg3UMlqPYZA2phCw28pbNQ%2FLnJoqfYJCQc9IyAX1Jon%2F6isk2fqyE3CMQdING9mgwnx0IHB1AoUM%2B0IxT0H60x4iU3CJRcKLZCDVgKyoJlMKxbbkulv6IAeUJj%2FhwWkt95fjcDjl%2FPz%2Bt6Hp5hpgPklh7FRkM0F6I%2F9WpBRYgUBFz6%2Bylkugc%2FjHvEzwsH%2FW%2BhqhtLmaa6voSjnyw%3D%3D,dataset/base/287.jpg,"['4', '4', '4', '5', '2']",5.03,"121.103652, 14.546774",pasig
F33SxbXRFCeSsbD3BzW9,"['4', '4', '1', '1', '3']",https://storage.googleapis.com/crowdsourcing-434a9.appspot.com/pasig049459.jpg?GoogleAccessId=firebase-adminsdk-50h5u%40crowdsourcing-434a9.iam.gserviceaccount.com&Expires=16730323200&Signature=EpZoPMdKvMJRZ7K8%2FAl0%2B8GfRdhcndhGch%2FQbO8fy8LmlvIIj5LWkNo2dA8ROffljM%2Fi7%2BvZY2O1zgeQQvyWjMNV6j0zkldGrp7Pt%2BxJlT6FmDgDbSdtFgxWbZaBkPc044%2F9BxC8g%2BvL%2FMQJynd8hUsyvMvVyJdxzdOxRHetgD%2FreLh0uJiy%2BnyizCcBxs2mUQvsv5%2Fj9JJ3GC5m%2BCd8IJFWuhyaUrLVdn2SYShx65R2UuCFcMZAjIPeoBl8IMmNIEgeUCeBuNWSr7cF2%2FlieYqiKrg2KKtOMa7GYDwFy9yJ098g8JCQbpwl5gYtrrp93bYwrNKSEeKfBFUOOSmAVQ%3D%3D,dataset/base/288.jpg,"['4', '4', '2', '4', '4']",4.56,"121.105231, 14.549335",pasig
u3NeFtC2sLuN2IRWfVMy,"['4', '3', '4', '4', '4']",https://storage.googleapis.com/crowdsourcing-434a9.appspot.com/pasig052191.jpg?GoogleAccessId=firebase-adminsdk-50h5u%40crowdsourcing-434a9.iam.gserviceaccount.com&Expires=16730323200&Signature=j6E%2B%2FN2LcKYUHM8D3S%2FkZqLdhyjTmKwjIZKfmlOW1e5%2B21nzwe1cS8eaItg9jONoH4Nm30Sq8Gwcz8fn7sRfFAFC7mYCFyalNzDvBnApuOd4MI%2FGb3nucSVC%2B1dZPPxG2We%2FEsSuNmZFfs%2Bko7A6%2BPCESIiZr6NYUpTwzo%2BLqlZ%2BXWzNXzP3H5tFpBOb0wtHC5Iz%2Bcy2DHQItdNB4jEuIIVVW6rCCNl24Hxh9Gb3AJzS%2Bs%2BHiCviL0y9XWj6NRe5u069ppG6KxtHk0vuvow66uaQ26YAnhYRcWP0At65O6n5u6ks%2Fwknt335SeUHhBwKEaR3vgV0rkzGt8CnS5gT2A%3D%3D,dataset/base/289.jpg,"['2', '4', '2', '3', '4']",3.51,"121.102928, 14.549335",pasig
gheL5MveAWKMUve3t8IS,"['4', '5', '1', '5', '4']",https://storage.googleapis.com/crowdsourcing-434a9.appspot.com/pasig057497.jpg?GoogleAccessId=firebase-adminsdk-50h5u%40crowdsourcing-434a9.iam.gserviceaccount.com&Expires=16730323200&Signature=lUcIb9iv05TqXjiNs5js8Osv1Jt%2Bn%2F04ZMnpWNPNh48v4l%2FiAJYy1d7PG%2FhNFBwLEDjNEEZeiJ%2FiH8vTzj8IJFYpr4Bb0AWN%2Buc0OGJt56Zv64WdVr5wbr1PMyYx%2FFYSj081ZCjZnAkcCPHOa%2F9UYS6OpKiA8SQD%2BP94w%2BS2MP2bo3BLkl%2B9GGskFHePdKIlqMVVHljNhFF15GDx12sauZVtivzbqMj49awb%2FqDXzfDdcnzIdIiDQx8%2FUQCc5r3A4Obu7WbyVmzJbk9jhAKa%2FbXM0r96JvyIZFFhxTTYkF8FW0VHMMabUIWlf0qFXs9d28Enga5VH45Due8i6EBMhQ%3D%3D,dataset/base/290.jpg,"['4', '4', '1', '2', '3']",3.67,"121.100794, 14.55067",pasig
zBd8A4o1NDBSt8mvibjj,"['4', '3', '4', '5', '4']",https://storage.googleapis.com/crowdsourcing-434a9.appspot.com/pasig061170.jpg?GoogleAccessId=firebase-adminsdk-50h5u%40crowdsourcing-434a9.iam.gserviceaccount.com&Expires=16730323200&Signature=k%2BKajVR%2FADV%2BlpGRMRCjQwBBnl603moGJwXXDefXzGq%2BHYweIZzskPDyXbC40rcXf5ggdHuPSRvbY9nw%2BXanjXZrYkOQ%2ByStILNYKL8getK1W1Alf32Hoo7%2FWcW2blHGzAvSKhNutB2LJx2dnp6BuMeZ3O8KmQgTELsnjf8mgJJ8dwLGLyLQBMuMjW3RVjCL38XjPd0k9XkSVxsKTV0%2BlFoevdeq2IOsvcpbOX4Ve9wWXSrqJEtcSnLhMmzLXDSkQuR55EYXPIUiuqIWbuA9gcByzE1sMygbMjiYAVxqI7c3T0uHp7M3CpF7FxVjtHOPpEThZLXyfntWc4akQ88xtw%3D%3D,dataset/base/291.jpg,"['2', '3', '1', '2', '1']",1.38,"121.093909, 14.556584",pasig
1XFjwTE8BVjGZA8tvPOi,"['3', '3', '2', '4', '4']",https://storage.googleapis.com/crowdsourcing-434a9.appspot.com/pasig063895.jpg?GoogleAccessId=firebase-adminsdk-50h5u%40crowdsourcing-434a9.iam.gserviceaccount.com&Expires=16730323200&Signature=oH8gS2hUC61nADDcbGcfyK0FYFSzRV%2BpbLafjPu5531WAknVBIIjenY7FpRxnU3uK75RX%2FSTN7v1NkvjiONf%2BXZBuFAGp5f%2B02Haf1YI3lPFfP%2FMJVjQchtPQyv664zROC7W83ymslL%2FVcrkSfyXnpRmPNvnDBEM7%2FWgnkqyVSSi3vbXuuTrhebhkdjS%2BEcsKuGKi%2BiOr74AaUFLYBYq2DWl3haBoolQtq2EDyKM0wZ1NERSk6s8y5HAmiBn8zVHsYnwRbsa6plT1VzEcxKtUmO8JZay3uFlf%2F6RJ4lVweaCCc%2BijiVnzeDz9smNhtmXkGdPiDpUwK1UOtReSIVqzA%3D%3D,dataset/base/292.jpg,"['3', '2', '4', '4', '3']",4.01,"121.09543, 14.557648",pasig
IxVwY0rrEa8Gmvyr8Ogf,"['4', '4', '4', '5', '4']",https://storage.googleapis.com/crowdsourcing-434a9.appspot.com/pasig064523.jpg?GoogleAccessId=firebase-adminsdk-50h5u%40crowdsourcing-434a9.iam.gserviceaccount.com&Expires=16730323200&Signature=WzGkSaOxVRJMcSQvXNN3%2Bma1z%2FBp15TckoSZ35%2FuDdLZ3D9AwCfmZlUVHetrr2dnHd4HqdHNKYmKdK3Yustjg3z07G0yAv9yVSiqRjbc0EdWFvZk2VYIlXoBkv6NDK7bZxkIWJ4uWXZJfBf%2FPrB%2FkB1xi%2BCPLt8idVA6DZaxQXPC0lDXu%2BE8YH2DefRpzMDYG7drJHyO9VCEG3x8mCIa69CFfiTy%2BdYKSXucOkuz4Z9wcjordFyDibjOLUMjlIiBuw0Ki0%2BkCZvovAmxMxV6IR27t8tE67cByx36qdJRqTKrtWW6ATotoN0gvpdnCRPLjj%2F58GUJPSOs3TBGjP8%2Fqg%3D%3D,dataset/base/293.jpg,"['3', '3', '4', '1', '3']",3.85,"121.095297, 14.559651",pasig
bHPFLRWEO6uw0zRVh3xI,"['5', '5', '5', '4', '5']",https://storage.googleapis.com/crowdsourcing-434a9.appspot.com/pasig067910.jpg?GoogleAccessId=firebase-adminsdk-50h5u%40crowdsourcing-434a9.iam.gserviceaccount.com&Expires=16730323200&Signature=ZxvGmE%2FJ0HLAzzr9iD6uHXHkBrVU6%2Bvu00eqmeFZU7uNuWl0pHAXRicOGUseUNkbOrKG9jIGZoMQs3%2FhbN9Io2A%2BMTAEYK9ZcnMI8jfZLSXw0tsirJ1yOyZYcRXSO0jdiDCFZauEA7DsrN0kRtEQLHQ72H3BImuijtBAPtKFEwjRf38j%2Fe85gYRV21x9FdqSWFZMV9CO1cIrcxFt7i6NNHWrGWb1AEssbZAhL1nNp3gG48nMvBKKpWS5Dp5SHBlghN5rVYtSjlcGQLUvexi9P91UzuGawF0e8DXHCQXq2nstyE0cYagwvskNDFU61YD%2BN%2FmKAXORgiJxGRgZpfbM%2FA%3D%3D,dataset/base/294.jpg,"['5', '2', '5', '5', '4']",6.09,"121.095378, 14.561458",pasig
eUGhUZbIDQDOAfxtys1l,"['4', '4', '4', '5', '4']",https://storage.googleapis.com/crowdsourcing-434a9.appspot.com/pasig068166.jpg?GoogleAccessId=firebase-adminsdk-50h5u%40crowdsourcing-434a9.iam.gserviceaccount.com&Expires=16730294400&Signature=WCVVwmvKHkk7D8umYqw0LUEDOta%2BfL6VVfZsXeLBarc9gu1m2DNIfCrauiz2wC2YbesPK%2BAxPMTDlxxMSvBz%2FbxO6UmZhXMK8z%2BLjaPjCe9e0dwh%2FyaTy2wFX4vnWq5r4v0uAqhbpPmtmjzc5btI9BegWX93fuhYbLalj3oYilQ12Szj469YtWgUuqguUJzZEPy6GcGpKpt3XZHn%2F71NeET7UP5Kyq8bB%2FiRsiFmYdgMHSCjRRBaezPuuTOceB%2FSPU435t%2Ba6y5JgJqXqA67RUKPddEW4Hkn8dzw1KHXW%2BvYZwosZbwEnrGSPDxH5Gj5mYpgpcKASaT102mSs9UHlg%3D%3D,dataset/base/295.jpg,"['5', '5', '4', '5', '4']",6.82,"121.094054, 14.56275",pasig
ktfJxoax5pG1Rvn97DrJ,"['4', '4', '4', '4', '3']",https://storage.googleapis.com/crowdsourcing-434a9.appspot.com/pasig069746.jpg?GoogleAccessId=firebase-adminsdk-50h5u%40crowdsourcing-434a9.iam.gserviceaccount.com&Expires=16730323200&Signature=P%2F2lpUXs7jvycmdwT9gFNkiWKBFreZfIg3NVak8pNFsmI2OAqpb5LGrVM30fZ6fx%2BUpowdOYLQKnRbOwazD5tFTP1W%2FAwBWOE%2Fu1xP9QxbKoN%2BBNzkAOSZ7YZfHSrhL4zxou3f54bABQFnCGBQ%2FOPonoJPK%2FByUjjWJ%2BpVPRFR22YJ3z2%2FOlsAYDcFySrnuEfteTr%2FcGo0xIerwme3exYuQcnvgFOGHUeewaeynGXjASv4ANW3NBSZTOjRmVunYQh5eIVwWqbV9N6pDKyUI%2BisO0efcMMhqKgOV97VMrjuN%2B3xdxxm74SQmvVJekVWsfjmnTU7c2ekN%2BJNgZA%2B04Ig%3D%3D,dataset/base/296.jpg,"['2', '3', '3', '2', '4']",3.22,"121.093941, 14.565386",pasig
u8jgqs08DgNJf2YLAlUK,"['4', '4', '3', '3', '3']",https://storage.googleapis.com/crowdsourcing-434a9.appspot.com/pasig070595.jpg?GoogleAccessId=firebase-adminsdk-50h5u%40crowdsourcing-434a9.iam.gserviceaccount.com&Expires=16730323200&Signature=UO%2F39jl8FSIys24NGPh26pfE449UczN%2BbbGGjylHffMwEivwx2oCqiDsI5084r3H4ae1gWsLYWUKISGY0d8S44HnnP6sD%2BuIGoOdPmrX0Kd5k82JLO4AIO1r9SBXXM3HemXCnXfX2UwlI6PsWNFXWPpzpEoPCTR4ry3M01XTXi0xy1xphY%2FTL7tYiZVF5x4sFtyaYBbBswfnGV2pmMSk9Cb4%2BMy850%2F%2F9jUM%2B%2F7ns%2BuAHst7urSmu1iA8IViNFTPQBlGaWakiyfcXulsmGh5D5%2FnwPWwcNLwlwBnmIpMlu7enRspxOjCe4FknaKbzV3k1re7aEMDD%2BhzvsHV6t98NQ%3D%3D,dataset/base/297.jpg,"['4', '2', '2', '4', '3']",3.48,"121.096805, 14.56681",pasig
n7ryjJC39fYjgGmyqQIJ,"['4', '4', '4', '2', '4']",https://storage.googleapis.com/crowdsourcing-434a9.appspot.com/pasig072751.jpg?GoogleAccessId=firebase-adminsdk-50h5u%40crowdsourcing-434a9.iam.gserviceaccount.com&Expires=16730323200&Signature=I6jlsmJ2zO0UyFUWlkGGXT5wBjFSLzm77JVmKUfm4DfQUKxuG%2F%2B6AwEGO2NYjFRdBFxJChR%2Fm%2Fm6QLgDWQIh4eByPJrjbyMNGy4Xt49MDnaWLC6srB2G2ddsu8zyZUffE6GFkhYTTOy%2FfQiSG41%2BnYUyGBbcHeoasp7q68bXPXgOwQ3YCowMpdfxcTnSRGFScH6qsOOpSWo%2FfbxLtcNk%2FJxHFM9IzyW%2BUsUUdgz36HtYJHPo7iqPqOnaTpyTOkmTGOu7BYUWinlVrVNujJ8TKCBVf5qGfvQglAnAtSL1CgqD9C0L3oqMiI%2Fq0l%2FwRQk8AW0EneGPDMkUFYdlwj2MZg%3D%3D,dataset/base/298.jpg,"['2', '3', '1', '3', '1']",2,"121.094952, 14.566963",pasig
5D8zAqxmv7PAXv7qhiit,"['4', '5', '4', '5', '4']",https://storage.googleapis.com/crowdsourcing-434a9.appspot.com/pasig074210.jpg?GoogleAccessId=firebase-adminsdk-50h5u%40crowdsourcing-434a9.iam.gserviceaccount.com&Expires=16730323200&Signature=XFzPV%2BN2DYchl2FBpQKQ8x1iG%2FIxIdsPFqPZ6ffLYJlC2Luu21JzCHTWeZUZFgk0zqj7%2B2Mk2w3abJZ%2F%2BsNP4TUl%2BTI0IwPwADqHuJ09vl9kQectkINuqk%2BnTj4wXUhffJv6hMa4Z5dOPQLLdLuGOFnJu8WzrHjz8EuPUH0xsnj2jLeLYA0QJsSgtxwIfjkdog60YyeUkmueQaQiOWUzuDJ42OqOugljPGFDBPfuMfyeGxo19n86p6Bz0udblRUslIx2HmoK85Yvf7sTMV5ME81YhHU0Xg2Hlc5IPcJGpOaSi%2B3XpL4A6wKEb%2FVe%2F0lgbvVPKG%2FY%2FDRYKeODnPQrhA%3D%3D,dataset/base/299.jpg,"['2', '4', '4', '2', '2']",3.04,"121.092372, 14.567325",pasig
7f3lt7iCykKdzQpE6Z26,"['5', '4', '4', '4', '4']",https://storage.googleapis.com/crowdsourcing-434a9.appspot.com/pasig076647.jpg?GoogleAccessId=firebase-adminsdk-50h5u%40crowdsourcing-434a9.iam.gserviceaccount.com&Expires=16730323200&Signature=VOWfEkjHlkHrcxev8kxjmSE66NX02syDeIua6AYKZrKjJPqE8uJGyOyU5AbG8F69NBPMmB52XV7o6Q%2BOSCnsZGirYvaJmfJDjEoFpFQ36zadbHWCcFOD4YiFnEQGejijI3wAxtPrDX19r7Dk7g2WFLziDhKVH4B7B5WW0KNHRJku8DuQkBcFzUTb4j7gAvTX2SCW86bxqEAHm0Jl0IE21QLT5gINLnz96a8C%2Fg%2Bv%2B8UnbsN%2FANUBB4vDCIXvQjHpGC9IJsW7%2BiVBlgugNG2RZJJjum5n9WCFLcVhsO%2Blyh9BL1LIO55a%2Ba48%2BkiKiyBecJsvvtKNZY2pgP3bJcgNqw%3D%3D,dataset/base/300.jpg,"['2', '3', '4', '3', '4']",4.22,"121.0998, 14.573438",pasig
hwnFhXy2MZSCwiRFwZsk,"['4', '5', '4', '5', '4']",https://storage.googleapis.com/crowdsourcing-434a9.appspot.com/pasig077634.jpg?GoogleAccessId=firebase-adminsdk-50h5u%40crowdsourcing-434a9.iam.gserviceaccount.com&Expires=16730323200&Signature=kPubG1fGBOKN%2B%2Bnv70pRf0I8UC8bEwRkb6rtjJybxMeKFUKV%2B6gj9nKEpCTPMaJ%2BmuFSf0enda8m5eun2q3n07oTMiS3Oqns69SDGS9lLFTIjGya8SVZ8M0HxWimJssV5X5rGFde1uZwOvWzR1E4vTablYElJiE5%2F8eI8NLw7cigJkYDaNOx6KjbF5boQLlwT4YqAPBrpxsZJpdlgSAecq5mZrbYWBfAnqxmL%2Bl%2BBacV7W%2FPr19JiY0eHOOcTuZZ2xREKcAn7lotSNAEn6flWnjqliRj3Q1Pw4Dmg%2Bu7%2Fk4A%2B3kYcS4szE4ifDswOKpFKyw3Ae2yVJS0Swv%2BCO7G5g%3D%3D,dataset/base/301.jpg,"['2', '1', '3', '1', '4']",2.41,"121.101944, 14.57566",pasig
YS0nWQcHUrSs0u74MZXA,"['3', '4', '3', '4', '2']",https://storage.googleapis.com/crowdsourcing-434a9.appspot.com/pasig077873.jpg?GoogleAccessId=firebase-adminsdk-50h5u%40crowdsourcing-434a9.iam.gserviceaccount.com&Expires=16730323200&Signature=hCcPAHLQ3MpcUmpLectLRAbAViGreOEJ4ZJDMzD6OM9paLdTfkvCnScveLAHbX965UuoNYn30IjeHpCLynX9ZettSk4zq5ZTXyOLaywnFJ%2FtFTCaN%2BVtQ4N%2BQ6C2MkyqwMbZLX6ybwzOQYgl%2B%2B6hUGvCNArkb0y%2FmnzjWyQ5Cu8MY2xMa%2BItdsImzMmi%2BpTn4Jp%2F7FGYonCYGl8CfhOb7fvrGL%2BVdNAykg9wbK9ySqQ57iH%2FBdcn0PcUmScK%2B3NGdcjVmEMQ1sx3NhVmEhUXqhwwtPUrtP09Jt4vaWudervir7jG9O3IgBdIf2QAVXNOw4w3gjgobvSkpOdprsKavw%3D%3D,dataset/base/302.jpg,"['3', '2', '3', '2', '2']",2.34,"121.108572, 14.579967",pasig
pICrdK25IM6M4LpajcSI,"['4', '3', '2', '1', '4']",https://storage.googleapis.com/crowdsourcing-434a9.appspot.com/pasig078368.jpg?GoogleAccessId=firebase-adminsdk-50h5u%40crowdsourcing-434a9.iam.gserviceaccount.com&Expires=16730323200&Signature=SCyjdS4CW%2BvIuuWgvS9VP9Ft0fLHIXiIAXLpsH4z5zudoZS2dtxlHAKRVb1FPxATz90%2Fu40NcpjcRgWkzQq80uc2moWD48yMpl4MqkC8dSdntf2GxlIcmDuuDNZ4FbXlkuN68UYvNJgNpcD15vooXPgXwpqAlpz6mbE0%2BKKderewcWry73lPW0loRgVC9CNiDZ2f3fnaiZ9CNEVdf0yaIQbFARMW%2FBYEvNrahNIWqw9ImNQwcvVG7%2FGLB938d53OwyC0bCbAtIRPYjBeFlNz3ZKOXVwbzsCZlrgZ063pv0Y0vO%2BlNlMtagxor8aSnrEibqsoUzkT3I1nT41AlYsnwQ%3D%3D,dataset/base/303.jpg,"['1', '3', '3', '4', '4']",3.54,"121.087386, 14.54786",pasig
