link,subdivision name,bedrooms,baths,floor area (m²),available from,broadband internet available,air conditioning,car spaces,classification,fully furnished,total floors,area address,built-in wardrobes,balcony,build (year),fully fenced,rooms (total),price,latitude,longitude,operation,type,block and lot/unit/floor number,price conditions,deposit / bond,sqm range,price range,gym,wi-fi,swimming pool,pay tv access,basketball court,jogging path,alarm system,lounge,entertainment room,parks,unit/floor number,floor,condominium name,cctv,basement parking,elevators,fire exits,function room,lobby,reception area,fire alarm,fire sprinkler system,24-hour security,garden,secure parking,tower name/number,bar,maid's room,playground,gymnasium,utility room,billiards table,business center,club house,fitness center,game room,meeting rooms,multi-purpose hall,shower rooms,sky lounge,smoke detector,social hall,study room,function area,open space,gazebos,shops,study area,carport,clubhouse,deck,gazebo,landscaped garden,multi-purpose lawn,parking lot,theater,daycare center,sauna,laundry area,courtyard,badminton court,tennis court,jacuzzi,central air conditioning,health club,indoor spa,outdoor spa,pool bar,indoor pool,drying area,floorboards,split-system heating,garage,remote garage,sports facilities,powder room,maids room,library,spa,clinic,open car spaces,intercom,ensuite,pond,amphitheater,gas heating,hydronic heating,indoor tree house,open fireplace,helipad,golf area,latitude.1,longitude.1,bathrooms,land size (m²),storage room,terrace,block and lot/unit number,driver's room,attic,basement,lanai,ducted cooling,ducted vacuum system,fireplace,volleyball court,block and lot
https://www.lamudi.com.ph/2br-condo-unit-for-rent-at-the-vantage-kapitolyo-p-168687562847.html,,2,2,76,,,1,,,,,,,,,,,"₱51,000",14.569208,121.060157,rent,condominium,,,,,,,,1,,,,,,,,21,,The Vantage at Kapitolyo,,,1,1,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.lamudi.com.ph/fully-furnished-34-sqm-1br-bi-level-unit-for-lease-168318660013.html,,1,1,34,,,1,,,,,,,,,,,"₱30,000",14.582707,121.061458,rent,condominium,,,,,,,,,,,,,,,,16th floor,,Eton Emerald Lofts,1,,1,1,,1,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.lamudi.com.ph/1-bedroom-unit-with-balcony-for-lease-at-sonata-pl-170790664692.html,,1,1,46,,,,1,,Yes,,,,1,,,,"₱45,000",14.583771,121.059675,rent,condominium,,,,,,,,,,,,,,,,9th Floor,,Sonata Private Residences,,,1,1,,,,1,,1,,1,Tower 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.lamudi.com.ph/for-rent-2br-unit-in-adb-avenue-tower-condo-ortiga-166780271966.html,,2,2,132,,,,,,,,,,,,,,"₱80,000",14.583771,121.059675,rent,condominium,,,,,,,,,,,,1,,,,,,ADB Avenue Tower,1,,1,1,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.lamudi.com.ph/fully-furnished-1-bedroom-condo-unit-for-rent-at-f-168820756469.html,,1,1,34,,,1,,,Yes,,,,,,,,"₱25,000",14.576282,121.085049,rent,condominium,,,,,,,,,,,,,,,,,,Hampton Gardens,,,,,,,,,,,,,Fairfield Tower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.lamudi.com.ph/2br-condo-unit-at-the-exchange-regency-ortigas-166778959129.html,,2,1.5,70,,,1,1,,,,,,,,,,"₱50,000",14.583771,121.059675,rent,condominium,,,,,,,,,,,,,,,,,,The Exchange Regency,,,1,1,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.lamudi.com.ph/2br-condo-unit-for-rent-at-the-vantage-at-kapitoly-168627506939.html,,2,1,65,,,1,1,Brand New,Yes,,,1,,,,,"₱50,000",14.569208,121.060157,rent,condominium,,,,,,,,,,,,,,,,,,The Vantage at Kapitolyo,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.lamudi.com.ph/3br-condo-unit-for-rent-at-the-grove-by-rockwell-167298595431.html,,3,2,90,,,1,,,Yes,,,1,1,,,,"₱85,000",14.582943,121.072573,rent,condominium,,,,,,,,1,,,,,,,,,,The Grove By Rockwell,,,1,1,,,,1,,1,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.lamudi.com.ph/2br-condominium-unit-for-rent-in-the-vintage-kapit-168718655861.html,,2,2,60,,,1,,,,,,,,,,,"₱46,000",14.569208,121.060157,rent,condominium,,,,,,,,1,,,,1,,,,30,,The Vantage at Kapitolyo,,,1,1,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.lamudi.com.ph/2br-condo-unit-for-rent-at-the-vantage-kapitolyo-p-16877689144.html,,2,2,59,,,1,,,,,,,,,,,"₱45,000",14.569208,121.060157,rent,condominium,,,,,,,,1,,,,,,,,,,The Vantage at Kapitolyo,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.lamudi.com.ph/1br-condominium-unit-for-lease-at-the-grove-by-roc-168561018379.html,,1,1,55,,,1,1,,Yes,,,1,,,,,"₱33,000",14.582943,121.072573,rent,condominium,,,,,,,,1,,,,,,,,12th Floor,,The Grove By Rockwell,,,1,1,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.lamudi.com.ph/2-bedroom-condominium-unit-for-rent-at-amaia-steps-169194195329.html,,2,1,42,,,1,1,,Semi,,,1,1,,,,"₱24,000",14.567197,121.092265,rent,condominium,,,,,,,,,,,,,,,,2,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.lamudi.com.ph/studio-condo-unit-for-lease-at-pearl-place-ortigas-168718231726.html,,1,1,24,,,1,,,Semi,,,,,,,,"₱20,000",14.582707,121.061458,rent,condominium,,,,,,,,,,,,,,,,,,Pearl Place,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.lamudi.com.ph/3br-z-loft-condo-unit-for-lease-at-the-grove-by-ro-167997398657.html,,3,3,212,,,1,2,,,,,1,1,,,,"₱150,000",14.582943,121.072573,rent,condominium,,,,,,,,,,,,,,,,,,The Grove By Rockwell,,,1,1,,,,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.lamudi.com.ph/3br-condo-unit-for-rent-in-pacific-place-pasig-cit-169042323655.html,,3,1,100.1,,,1,1,,Yes,,,,,,,,"₱40,000",14.590053,121.081755,rent,condominium,,,,,,,,,,,,,,,,9,,Pacific Place,1,,1,1,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.lamudi.com.ph/2-bedroom-condo-unit-for-rent-in-urban-deca-homes-167931658040.html,,2,1,36,,,,,,,,,1,,,,,"₱23,000",14.588464,121.089097,rent,condominium,,,,,,,,,,,,,,,,,,Urban Deca Homes Ortigas Residences,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.lamudi.com.ph/1br-condo-unit-for-rent-at-prisma-residences-pasig-168482336966.html,,1,1,28,,,1,,,,,,1,1,,,,"₱23,000",14.565391,121.06934,rent,condominium,,,,,,,,1,,,,,,,,20th floor,,Prisma Residences,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.lamudi.com.ph/3br-condo-unit-for-rent-in-lumiere-residences-pasi-170908812681.html,,3,2,83.24,,,1,1,,Yes,,,,1,,,,"₱60,000",14.583771,121.059675,rent,condominium,,,,,,1,,1,,1,,,1,,,,34,,1,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.lamudi.com.ph/1br-condo-unit-for-lease-at-the-currency-ortigas-c-166856910854.html,,1,1,41.5,,,1,,,Yes,,,,,,,,"₱28,000",14.590053,121.081755,rent,condominium,,,,,,,,1,,,,1,,,,11th Floor,,The Currency,,,1,1,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.lamudi.com.ph/studio-unit-for-rent-at-the-grove-by-rockwell-pasi-168059497224.html,,1,1,32,,,,,,Semi,,,,,,,,"₱22,000",14.582943,121.072573,rent,condominium,,,,,,,,,,,,,,,,5th Floor,,The Grove By Rockwell,,,1,1,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.lamudi.com.ph/2br-condo-unit-for-rent-in-lumiere-pasig-city-170130934526.html,,2,1,26,,,1,,,No,,,,1,,,,"₱30,000",14.565391,121.06934,rent,condominium,,,,,,,,,,,,,,,,,,Lumiere,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.lamudi.com.ph/2br-condo-unit-for-lease-at-the-royalton-at-capito-166804560591.html,,2,1,110,,,1,1,,,,,,1,,,,"₱80,000",14.575822,121.064324,rent,condominium,,,,,,,,,,,,,,,,34th floor,,The Royalton at Capitol Commons,,,1,1,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.lamudi.com.ph/the-grove-pasig-1br-furnished-for-rent-166304877977.html,,1,1,34,13/09/2022,,,,,,,,,,,,,"₱29,000",14.569208,121.060157,rent,condominium,,,,,,1,,1,,,,,,,,27th floor,,The Grove by Rockwell,1,,,,,1,,,,,,,D,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.lamudi.com.ph/the-grove-rockwell-studio-fully-furnished-for-rent-166157751768.html,,1,1,32,27/08/2022,,,,,,,,,,,,,"₱28,000",14.582943,121.072573,rent,condominium,,,,,,,,,,,,1,,,,3rd Floor,,The Grove By Rockwell,,,1,1,,1,,,,1,,,Tower D,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.lamudi.com.ph/2br-condo-unit-for-rent-beside-sm-east-ortigas-pas-169476078417.html,,2,2,108,,,,1,,No,,,,,,,,"₱21,886",14.583952,121.101245,rent,condominium,,,,,,,,,,,,,,,,,,,,,1,1,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.lamudi.com.ph/the-grove-by-rockwell-139sqm-2br-1-parking-furnish-170001284732.html,,2,2,139,,,,,,No,,,,,,,,"₱90,000",14.582943,121.072573,rent,condominium,,,,,,,,1,,,,,,,,,,The Grove by Rockwell,,,1,1,,1,1,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.lamudi.com.ph/affordable-brand-new-56-sqm-2br-condo-semi-furnish-166079437176.html,,2,1,56,,,,,,,,,,,,,,"₱35,000",14.565391,121.06934,rent,condominium,,,,,,1,,1,,,,,,,,,,Prisma Residences,1,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.lamudi.com.ph/1-bedroom-condo-unit-for-rent-in-prisma-residences-170868926986.html,,1,1,34,,,1,,,Semi,,,1,1,,,,"₱21,000",14.565391,121.06934,rent,condominium,,,,,,,,,,,,,,,,32nd Floor,,Prisma Residences,,,1,1,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.lamudi.com.ph/2br-condo-unit-for-rent-at-parkview-tower-1-easwoo-16889683609.html,,2,1,81,,,1,,,Yes,,,,1,,,,"₱40,000",14.590053,121.081755,rent,condominium,,,,,,,,,,,,,,,,,,Parkview Tower 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.lamudi.com.ph/4br-condo-for-rent-bi-level-in-san-miguel-avenue-o-170528369195.html,,4,4,396,,,1,,,No,,,,1,,,,"₱130,000",14.590053,121.081755,rent,condominium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.lamudi.com.ph/2br-condo-unit-for-rent-at-st-francis-shangri-la-167842898456.html,,2,1,92,,,1,,,Yes,,,1,1,,,,"₱120,000",14.583771,121.059675,rent,condominium,,,,,,,,,,,,,,,,,,St. Francis Shangri-La Place,,,1,1,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.lamudi.com.ph/2-bedrooms-condo-unit-for-rent-in-the-grove-by-roc-169874105033.html,,2,2,74,,,,,,Yes,,,,,,,,"₱60,000",14.604707,121.092082,rent,condominium,,,,,,,,,,,,,,,,,8,The Grove by Rockwell,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.lamudi.com.ph/3-bedroom-condo-for-rent-at-urban-deca-homes-ortig-170548123254.html,,3,1,42,,,1,,,Yes,,,1,,,,,"₱27,500",14.588464,121.089097,rent,condominium,,,,,,,,,,,,,,,,,,Urban Deca Homes Ortigas,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.lamudi.com.ph/1br-condo-unit-for-rent-at-the-sandstone-at-portic-167931687724.html,,1,1,57,,,1,1,,,,,1,,,,,"₱35,000",14.575822,121.064324,rent,condominium,,,,,,,,,,,,,,,,,,Portico,,,1,1,,,,1,,1,,1,Sandstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.lamudi.com.ph/studio-condo-unit-for-rent-at-the-grove-rockwell-near-the-medical-city-pasig.html,,1,1,21,,,1,,,No,,,1,1,,1,,"₱20,000",14.582943,121.072573,rent,condominium,,,,,,1,,1,,,1,1,1,,,,,The Grove By Rockwell,1,,1,1,1,1,1,1,1,1,1,,,1,,1,,1,,1,1,1,,,,1,,1,1,1,,1,1,1,,,,1,1,1,1,,,1,,1,,,,,1,,1,1,,,,,,,,,,1,,1,1,1,1,1,,,1,,,,,,,,,,,,,,,,,,,,,
https://www.lamudi.com.ph/2br-condo-unit-for-rent-in-the-imperium-at-capitol-16911298727.html,,2,2,130,,,1,,,Yes,,,1,,,,,"₱160,000",14.575822,121.064324,rent,condominium,,,,,,,,1,,,,,,,,42,,,,,,1,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.lamudi.com.ph/3bedroom-condo-for-rent-in-renaissance-2000-meralc-167579503662.html,,3,3,240,08/02/2023,,1,2,,Yes,,,,,,,,"₱110,000",14.582943,121.072573,rent,condominium,,,,,,1,,,,,,1,,,,,,Renaissance 2000,1,1,1,1,1,1,1,1,1,1,,1,,,1,,,1,,1,,1,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.lamudi.com.ph/1-bedroom-condominium-unit-for-rent-at-bsa-twin-to-170790975672.html,,1,1,41,,,,,,No,,,,,,,,"₱35,000",14.583771,121.059675,rent,condominium,,,,,,,,1,,,,,,,,,,BSA Twin Towers,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.lamudi.com.ph/for-rent-the-st-francis-shangri-la-place-1-bedroom-170782349195.html,,1,2,80,31/08/2022,,,,,,,,,,,,,"₱58,000",14.583771,121.059675,rent,condominium,,,,,,,1,1,,,,,1,,,,,St. Francis Shangri-La Place,1,,1,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.lamudi.com.ph/studio-unit-for-rent-at-tower-e-the-grove-by-rockw-168845058116.html,,1,1,23,,,1,,,,,,,1,,,,"₱25,000",14.583771,121.059675,rent,condominium,,,,,,,,,,,,,,,,,,The Grove by Rockwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.lamudi.com.ph/etf-for-lease-1-bedroom-unit-in-the-vantage-at-kap-170988575471.html,,1,1,38,08/03/2024,,,1,,,,,,,,,,"₱38,000",14.569208,121.060157,rent,condominium,,,,,,,,,,,,,,,,21st Floor,,The Vantage at Kapitolyo,,,,,,,,,,1,,,East Tower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.lamudi.com.ph/1-bedroom-for-rent-in-valle-verde-168724498964.html,,1,2,77,20/06/2023,,1,,,Yes,,,1,,,,,"₱40,000",14.575822,121.064324,rent,condominium,,,,,,,,,,,,1,,,,1,,Valle Verde Mansions,,,,1,,1,,1,1,1,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.lamudi.com.ph/2br-condo-unit-fr-rent-in-levina-place-pasig-city-167748287422.html,,2,1,58,,,,,,,,,1,1,,,,"₱27,000",14.55578,121.097561,rent,condominium,,,,,,,,,,,,,,,,,,Levina Place,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.lamudi.com.ph/for-rent-2-bedrooms-unit-the-vantage-pasig-city-170798719640.html,,2,2,60,15/02/2024,,,,,,,,,,,,,"₱60,000",14.569208,121.060157,rent,condominium,,,,,,,,1,,,,,,,,31,,The Vantage at Kapitolyo,,,1,1,,1,1,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.lamudi.com.ph/56-sqm-2-br-fully-furnished-condo-for-lease-with-b-167958673962.html,,2,1,56,,,,,,,,,,1,,,,"₱42,000",14.569208,121.060157,rent,condominium,,,,,,,,1,,,,1,,,,23rd Floor,23,Brixton Place,,,1,1,,,,1,,1,,,Brent Tower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.lamudi.com.ph/for-rent-the-royalton-at-capitol-commons-2-bedroom-169181437668.html,,2,2,108,,,,1,,,,,,,,,,"₱90,000",14.575822,121.064324,rent,condominium,,,,,,,,,,,,,,,,,,The Royalton at Capitol Commons,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.lamudi.com.ph/for-lease-condominium-unit-in-d-ace-suites-kapitol-169453659052.html,,1,,41.2,,,,,,,,,,,,,,"₱25,000",14.569208,121.060157,rent,condominium,,,,,,,,1,,,,,,,,,,D'Ace Suites,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.lamudi.com.ph/for-rent-the-st-francis-shangri-la-place-studio-co-170782347858.html,,1,1,38,,,,,,,,,,,,,,"₱35,000",14.583771,121.059675,rent,condominium,,,,,,,,,,,,,,,,,,St. Francis Shangri-La Place,,,1,1,,,,1,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.lamudi.com.ph/for-rent-1-bedroom-unit-at-the-st-francis-shangri-170782347893.html,,1,1,61,,,,,,,,,,,,,,"₱55,000",14.583771,121.059675,rent,condominium,,,,,,,,,,,,,,,,,,St. Francis Shangri-La Place,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.lamudi.com.ph/for-rent-furnished-1-br-unit-in-the-grove-by-rockw-171000954882.html,,1,1,65,10/03/2024,,,1,,,,,,1,,,,"₱53,000",14.582943,121.072573,rent,condominium,,,,,,,,1,,,1,,1,1,,26,26,The Grove By Rockwell,1,,1,,1,1,,,,1,,1,Tower D,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.lamudi.com.ph/1-bedroom-loft-type-at-east-of-galleria-for-lease-170727803051.html,,1,1,42.33,,,,,,,,,,,,,,"₱25,000",14.582707,121.061458,rent,condominium,,,,,,1,,1,,,1,,1,,,8,,EAST OF GALLERIA,1,,,1,1,1,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.lamudi.com.ph/2-bedroom-the-sandstone-portico-condo-for-rent-for-171095115153.html,,2,1,85,,,,1,,,,,,,,,2,"₱75,000",14.575822,121.064324,rent,condominium,,,,85.0,,,1,1,,,,1,1,,1,37,37,Portico,1,,,,,,,,1,1,,,,,,,1,1,,1,,,,1,,,,1,,,1,1,,,,,1,1,,1,,,1,,,,,,,,,,,,,,,,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.lamudi.com.ph/2-bedroom-condo-for-rent-in-fairlane-residences-pa-170852483885.html,,2,1,53.5,20/02/2024,,,,,,,,,,,,,"₱40,000",14.569208,121.060157,rent,condominium,,,,,,,,1,,,,1,,,,,,Fairlane Residences,,,1,1,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.lamudi.com.ph/for-lease-modern-studio-unit-at-the-pearl-place-or-171134986249.html,,1,1,24,,,1,,,,,,,,,,,"₱30,000",14.582707,121.061458,rent,condominium,,,,,,,,,,,,,,,,,,The Pearl Place,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.lamudi.com.ph/2-bedroom-w-parking-at-sapphire-bloc-ortigas-cbd-f-168233356194.html,,2,2,72,,,1,,,,,"Onyx Rd, 1605 Pasig, Philippines",1,,,,,"₱55,000",14.583771,121.059675,rent,condominium,,,,,,1,,,,,,,1,,,,,Sapphire Bloc,1,,1,,1,1,,1,,,,1,,,1,,1,,,1,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
https://www.lamudi.com.ph/1br-condo-unit-for-rent-at-robinsons-acacia-escala-167383174167.html,,1,1,32,,,1,,,,,,1,,,,,"₱20,000",14.601887,121.093698,rent,condominium,,,,,,,,1,,,,,1,,,,,Acacia Escalades,,,1,1,,1,,1,,1,,,Tower B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.lamudi.com.ph/3-bedroom-unit-in-north-tower-sheridan-for-rent-168846870723.html,,3,1,80,01/08/2023,,,,,,,,,,,,,"₱42,000",14.569208,121.060157,rent,condominium,,,,,,,,1,,,,,,,,,,SHERIDAN TOWERS,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.lamudi.com.ph/modern-and-stylish-2-bedroom-condominium-for-rent-167461681137.html,,2,2,92,,,,1,,,,,,,,,,"₱100,000",14.583771,121.059675,rent,condominium,,cash,,,,,,,,,,,,,,,,St. Francis Shangri-La Place,1,1,1,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
