link,subdivision name,block and lot/unit/floor number,bedrooms,baths,floor area (m²),available from,alarm system,built-in wardrobes,floorboards,broadband internet available,pay tv access,air conditioning,central air conditioning,entertainment room,lounge,study room,wi-fi,swimming pool,tennis court,balcony,fully fenced,basketball court,sports facilities,jogging path,parks,area address,fully furnished,ducted cooling,build (year),rooms (total),total floors,price conditions,price range,car spaces,sqm range,classification,price,operation,land size (m2),latitude,longitude,type,gym,condominium name,tower name/number,cctv,elevators,fire exits,fitness center,function room,game room,lobby,reception area,24-hour security,landscaped garden,playground,unit/floor number,gymnasium,utility room,club house,drying area,powder room,smoke detector,daycare center,fire alarm,shops,study area,clubhouse,deck,garden,jacuzzi,multi-purpose lawn,pool bar,indoor pool,basement parking,intercom,laundry area,maid's room,meeting rooms,function area,open space,gazebos,garage,parking lot,shower rooms,multi-purpose hall,fire sprinkler system,gazebo,open car spaces,secure parking,theater,business center,health club,sky lounge,social hall,courtyard,pond,billiards table,bar,floor,ensuite,indoor spa,open fireplace,badminton court,carport,gas heating,deposit / bond,split-system heating,amphitheater,clinic,library,sauna,spa,hydronic heating,indoor tree house,maids room,remote garage,outdoor spa,helipad,golf area,latitude.1,longitude.1,bathrooms,land size (m²),driver's room,lanai,storage room,block and lot/unit number,terrace,volleyball court,ducted vacuum system,fireplace,attic,basement,block and lot
https://www.lamudi.com.ph/370sqm-5br-bnew-house-in-bf-homes-with-pool-167516874296.html,BF Homes Parañaque,,5.0,,370.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,2.0,,,"₱39,500,000",buy,,14.4521766,121.0245799,house,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,5.0,363.0,,,,,,,,,,,
https://www.lamudi.com.ph/modern-elegant-spacious-house-166685081731.html,BF Homes Parañaque,,5.0,,325.0,27/10/2022,,,,,,,,,,,,,,,,,,,,,,,,5.0,,Negotiable,,3.0,325,,"₱35,250,000",buy,,14.4521766,121.0245799,house,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,320.0,,1.0,,916,,,,,,,
https://www.lamudi.com.ph/spacious-pre-owned-classic-bungalow-house-with-plu-166616500010.html,BF Homes Parañaque,,3.0,,300.0,19/10/2022,,,,,,,,,,,,,,,1.0,,,,,,,,,3.0,,,,3.0,408,,"₱23,500,000",buy,,14.4521766,121.0245799,house,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,3.0,408.0,1.0,,,7/14,,,,,,,
https://www.lamudi.com.ph/brand-new-single-detached-house-and-lot-for-sale-i-170184719146.html,San Antonio Valley,,6.0,,308.0,03/07/2020,,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,2019.0,6.0,,Negotiable,,2.0,275,,"₱23,000,000",buy,,14.467199,121.024909,house,,,,1.0,,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,1.0,,1.0,,,,,,,,1.0,,,,,1.0,,1.0,,,,1.0,1.0,,,,,,1.0,,,1.0,,,,,1.0,1.0,,1000000.0,,,,1.0,,,,,1.0,,,,,,,6.0,275.0,1.0,1.0,1.0,23,1.0,,,,,,
https://www.lamudi.com.ph/4-bedroom-house-with-pool-for-sale-in-sucat-paranaque-with-pool.html,Tahanan Village,,5.0,,856.0,30/04/2022,,1.0,,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,,,,,,,2016.0,5.0,,,,2.0,,,"₱55,000,000",buy,,14.4521766,121.0245799,house,1.0,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,5.0,564.0,1.0,,1.0,,1.0,,,,,,
https://www.lamudi.com.ph/for-sale-brand-new-elegant-house-w-pool-in-mervill-169163693725.html,Merville Park Subdivision,,4.0,,446.0,,,1.0,,,,,,,,,,1.0,,1.0,1.0,,,,,,No,,,,,,,2.0,,Brand New,"₱48,000,000",buy,,14.499387,121.025633,house,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,269.0,1.0,,1.0,,,,,,1.0,,
https://www.lamudi.com.ph/better-living-para-aque-brand-new-bungalow-for-sal-166022869090.html,Better Living Subdivision,,4.0,,179.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,2.0,,,No Price,buy,,14.482705,121.024909,house,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,263.0,,,,,,,,,,,
https://www.lamudi.com.ph/brand-new-modern-designed-two-storey-house-for-sale-in-bf-homes-paranaque-city.html,BF Homes Parañaque,,4.0,,260.0,,,1.0,,1.0,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,"₱26,800,000",buy,,14.4521766,121.0245799,house,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,1.0,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,4.0,233.0,,1.0,,,,,,,,,
https://www.lamudi.com.ph/townhouse-for-sale-at-multinational-para-aque-one-16951907648.html,One Luxe Residences,,3.0,,238.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,3.0,,,"₱16,800,000",buy,,14.492371,121.008496,house,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,93.0,,,,,,,,,,,
https://www.lamudi.com.ph/brand-new-townhouse-for-sale-in-para-aque-multinat-169423909025.html,One Luxe Residences,,3.0,,238.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,3.0,,,"₱16,800,000",buy,,14.492371,121.008496,house,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,93.0,,,,,,,,,,,
https://www.lamudi.com.ph/3-bedroom-townhouse-for-sale-in-para-aque-city-at-169423910421.html,One Luxe Residences,,3.0,,249.0,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,"₱16,800,000",buy,,14.492371,121.008496,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,94.0,,,,DE88-000628 (Unit B),,,,,,,
https://www.lamudi.com.ph/fully-furnished-500sqm-6br-house-and-lot-for-sale-170434653117.html,Merville Park Subdivision,,6.0,,510.0,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,4.0,,,"₱68,000,000",buy,,14.499387,121.025633,house,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,512.0,,,,,,,,,,,
https://www.lamudi.com.ph/house-for-sale-in-arca-south-taguig-marian-lakevie-170772899374.html,Marian Lakeview Park,,4.0,,320.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,"₱33,000,000",buy,,14.496788,121.043543,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,3.0,156.0,,,,,,,,,,,
https://www.lamudi.com.ph/brand-new-5-br-house-and-lot-in-manresa-village-bf-169943925471.html,BF Homes Parañaque,,5.0,,392.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,"₱49,700,000",buy,,14.4521766,121.0245799,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,288.0,,,,,,,,,,,
https://www.lamudi.com.ph/4-bedroom-duplex-house-lot-for-sale-at-levitown-ph-17059061103.html,Levitown Executive,,4.0,,208.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,2.0,,,"₱14,500,000",buy,,14.482705,121.024909,house,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,118.0,,,,Phase 9,,,,,,,
https://www.lamudi.com.ph/st-874-bungalow-house-for-sale-in-san-antonio-vall-170774416086.html,San Antonio Valley,,2.0,,160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,"₱14,000,000",buy,,14.467199,121.024909,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,180.0,,,,,,,,,,,
https://www.lamudi.com.ph/san-isidro-paranaque-modern-minimalist-two-storey-170260788777.html,,,3.0,,172.0,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,"₱8,500,000",buy,,14.469863,121.04211,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,3.0,99.0,,,,,,,,,,,
https://www.lamudi.com.ph/bf-northwest-bf-homes-paranaque-brand-new-house-an-168473614083.html,Bf Northwest,,6.0,,350.0,,,1.0,,,,,,1.0,,,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,2.0,,,"₱30,000,000",buy,,14.4521766,121.0245799,house,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,5.0,296.0,,,1.0,,,,,,,,
https://www.lamudi.com.ph/brand-new-2-storey-3-bedrooms-townhouse-unit-for-s-170012178420.html,Better Living Subdivision,,3.0,,114.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"₱6,900,000",buy,,14.482705,121.024909,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,
https://www.lamudi.com.ph/for-sale-bungalow-house-and-lot-in-better-living-p-167836546315.html,Better Living Subdivision,,3.0,,280.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,"₱16,000,000",buy,,14.482705,121.024909,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,3.0,444.0,,,,,,,,,,,
https://www.lamudi.com.ph/for-sale-brand-new-hotel-like-house-lot-in-multina-166873750338.html,Multinational Village,,6.0,,800.0,,,1.0,,,,1.0,,,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,NEGOTIABLE,,4.0,,,"₱150,000,000",buy,,14.492371,121.008496,house,1.0,,,1.0,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,6.0,450.0,1.0,1.0,1.0,,,,,,,,
https://www.lamudi.com.ph/4-bedroom-house-for-sale-in-moonville-subd-paranaque.html,Moonville Subdivision,,4.0,,280.0,10/08/2021,,,,,,,,,,,,,,1.0,1.0,1.0,,1.0,,,No,,,5.0,,,,3.0,,,"₱24,000,000",buy,,14.491803,121.038006,house,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,1.0,,1.0,,1.0,,,,,,1.0,,,1.0,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,4.0,335.0,1.0,1.0,1.0,,1.0,,,,,,
https://www.lamudi.com.ph/4-br-bungalow-house-for-sale-at-better-living-para-170686836056.html,Better Living Subdivision,,4.0,,200.0,,,1.0,,,,1.0,,,,1.0,,,,,1.0,,,,,,No,,,,,,,2.0,,,"₱15,000,000",buy,,14.482705,121.024909,house,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,4.0,240.0,,,1.0,,,,,,,,
https://www.lamudi.com.ph/bf-homes-paranaque-brand-new-5-bedroom-house-for-sale.html,,,5.0,,300.0,27/06/2022,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,No,,,,,,,4.0,,,"₱32,800,000",buy,,14.4521766,121.0245799,house,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,6.0,304.0,1.0,,,,,,,,,,
https://www.lamudi.com.ph/bf-northwest-four-bedroom-house-and-lot-for-sale-i-170464551158.html,BF Northwest,,4.0,,430.0,03/01/2024,,,,,,,,,,,,,,1.0,,,,,,,No,,,,,,,3.0,,,"₱28,000,000",buy,,14.4521766,121.0245799,house,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,4.0,295.0,,,,,,,,,,,
https://www.lamudi.com.ph/for-sale-stately-modern-brand-new-house-and-lot-in-170841195579.html,Bayanihan Village,,5.0,,270.0,20/02/2024,,,,,,,,,,,,,,,1.0,,,,,,No,,,,,,,,,,"₱30,000,000",buy,,14.4521766,121.0245799,house,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,226.0,,,,,,,,,,,
https://www.lamudi.com.ph/house-and-lot-for-sale-in-bf-homes-para-aque-171021477793.html,BF Homes Parañaque,,5.0,,320.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"₱31,000,000",buy,,14.4521766,121.0245799,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,289.0,,,,,,,,,,,
https://www.lamudi.com.ph/multinational-village-house-and-lot-for-sale-para-169753063659.html,Multinational Village,,6.0,,825.0,16/10/2023,,,,,,,,,,,,,,,1.0,,,,,,Yes,,,,,,,4.0,,Brand New,"₱128,000,000",buy,,14.492371,121.008496,house,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,450.0,,,,,,,,,,,
https://www.lamudi.com.ph/brand-new-duplex-unit-located-in-bf-homes-168596659131.html,BF Homes Parañaque,,4.0,,193.0,,,,,,,,,,,,,,,,1.0,,,,,,Yes,,,,,,,2.0,,Brand New,"₱13,500,000",buy,,14.4521766,121.0245799,house,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,120.0,,,,26,,,,,,,
https://www.lamudi.com.ph/sinagtala-property-3br-3car-plus-maids-629233-21.html,,,3.0,,200.0,,,,,,,,,,,,1.0,,,,,,,,,Sinagtala Village,,,,4.0,,,,3.0,,,"₱10,000,000",buy,,14.4521766,121.0245799,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,280.0,,,,,,,,,1.0,,
https://www.lamudi.com.ph/united-paranaque-subdivision-167704000173.html,United Parañaque Subdivision - San Isidro,,5.0,,780.0,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,"₱25,000,000",buy,,14.468547,121.011835,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,350.0,,,,,,,,,,,
https://www.lamudi.com.ph/good-deal-bungalow-house-for-sale-in-para-aque-170714553644.html,,,3.0,,160.0,,,,,,,,,,,,,,,,1.0,,,,,,No,,,,,,,,,,"₱14,000,000",buy,,14.467199,121.024909,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,180.0,,,,,,,,,,,
https://www.lamudi.com.ph/for-sale-3-br-bungalow-house-at-moonville-subd-bgy-171198700782.html,Moonville Subdivision,,3.0,,417.0,20/06/2023,,,,,,1.0,,1.0,,1.0,1.0,,1.0,,1.0,1.0,,1.0,1.0,,,,,3.0,,Negotiable,,2.0,,,"₱38,000,000",buy,,14.491803,121.038006,house,1.0,,,1.0,,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,,,,,1.0,,,,,,,3.0,472.0,1.0,,1.0,,1.0,,,,,,
https://www.lamudi.com.ph/5-bedroom-corner-house-and-lot-for-sale-in-bf-home-169570624315.html,BF Homes Parañaque,,5.0,,230.0,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,"₱26,000,000",buy,,14.4521766,121.0245799,house,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,247.0,,,,,,,,,,,
https://www.lamudi.com.ph/new-duplex-townhouse-for-sale-in-san-antonio-para-170330966098.html,San Antonio Valley,,4.0,,250.0,,,,1.0,,,,,,1.0,,,,,1.0,1.0,1.0,,,,,No,,,,,,,2.0,,,"₱9,500,000",buy,,14.467199,121.024909,house,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,4.0,117.0,,,,"1,1",1.0,,,,,,
https://www.lamudi.com.ph/4-bedrooms-house-and-lot-in-paranaque-city-san-ant-170836957466.html,,,4.0,,331.0,20/02/2024,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,Yes,,,,,,,,,,"₱8,156,000",buy,,14.468547,121.011835,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,1.0,,,,,1.0,,,,,,,3.0,220.0,1.0,1.0,,,1.0,,,,,1.0,
https://www.lamudi.com.ph/merville-park-house-and-lot-for-sale-170962036614.html,Merville Park Subdivision,,3.0,,350.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,"₱44,000,000",buy,,14.499387,121.025633,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,504.0,,,,,,,,,,,
https://www.lamudi.com.ph/100-sqm-lot-with-3-bd-townhouse-in-better-living-s-171194931640.html,Better Living Subdivision,,3.0,,160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"₱10,900,000",buy,,14.482705,121.024909,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,2.0,100.0,,,,,,,,,,,
https://www.lamudi.com.ph/jre-2046-3-bd-house-for-sale-in-garden-abelardo-bf-170960897514.html,Garden Abelardo Homes,,3.0,,360.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,"₱18,000,000",buy,,14.4521766,121.0245799,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,3.5,203.0,,,,,,,,,,,
https://www.lamudi.com.ph/for-sale-rfo-duplex-unit-located-in-bicutan-sun-valley-paranaque.html,,,3.0,,145.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,"₱6,800,000",buy,,14.491803,121.038006,house,,,,1.0,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,75.0,,,,,,,,,,,
https://www.lamudi.com.ph/jre-2074-130-sqm-5-bedroom-townhouse-for-sale-in-g-170960681643.html,Garden Abelardo Homes,,5.0,,405.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,"₱26,500,000",buy,,14.4521766,121.0245799,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,2.0,130.0,1.0,,,Unit 4,,,,,,,
https://www.lamudi.com.ph/brand-new-modern-3-storey-house-lot-for-sale-in-pa-170238184228.html,,,5.0,,210.0,,,,,,,,,,,,,,,1.0,,,,,,,No,,,,,,,2.0,,Brand New,"₱12,000,000",buy,,14.491803,121.038006,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,5.0,75.0,,,,,,,,,,,
https://www.lamudi.com.ph/for-sale-house-and-lot-at-marina-baytown-east-brgy-168620904219.html,Marina Baytown East,,6.0,,647.5,29/08/2023,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,4.0,,,No Price,buy,,14.516398,120.989915,house,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,680.0,1.0,,,,,,,,,,
https://www.lamudi.com.ph/4-bedroom-house-lot-for-sale-at-united-hills-ups-1-168756802655.html,United Hills Village,,4.0,,450.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,3.0,,,"₱65,750,000",buy,,14.496788,121.043543,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,564.0,,,,,,,,,,,
https://www.lamudi.com.ph/bargain-house-lot-ups-4-paranaque-170964435415.html,UPS 4,,6.0,,220.0,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,"₱13,804,000",buy,,14.469863,121.04211,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,5.0,476.0,,,,,,,,,,1.0,
https://www.lamudi.com.ph/3-bedroom-duplex-house-for-sale-in-better-living-p-170616656423.html,Better Living Subdivision,,3.0,,75.0,,,1.0,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,"₱4,500,000",buy,,14.482705,121.024909,house,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,42.0,,,,,,,,,,,
https://www.lamudi.com.ph/2-storey-house-292-sqm-for-sale-nsha-subdivision-b-166502240576.html,New South Homeowners Association (NSHA),,3.0,,292.0,06/10/2022,,1.0,1.0,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,3.0,,,18000000,2.0,,,"₱18,000,000",buy,,14.4521766,121.0245799,house,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,1.0,,,,,,
https://www.lamudi.com.ph/3-storey-townhouse-for-sale-at-bf-homes-para-aque-168231977785.html,BF Homes Parañaque,,4.0,,234.0,,,,,,,,,,,,,,,,,,,,,,No,,,,,,9M – 13M,,,,"₱9,000,000",buy,,14.4521766,121.0245799,house,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.0,,,,Unit 3,,,,,,,
https://www.lamudi.com.ph/newly-furnished-mediterranean-corner-house-and-lot-171135385831.html,Southbay Gardens,,5.0,,340.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"₱85,000,000",buy,,14.4521766,121.0245799,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,685.0,,,,47,,,,,,,
https://www.lamudi.com.ph/house-for-sale-elegant-single-unit-along-j-elizalde-bf-homes-at-paranaque.html,BF Homes Parañaque,,6.0,,326.0,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,6.0,,,,2.0,,,"₱17,500,000",buy,,14.4521766,121.0245799,house,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,1.0,,,,,,,,
https://www.lamudi.com.ph/massive-house-and-lot-bf-homes-para-aque-167478936932.html,BF Homes Parañaque,,5.0,,400.0,27/01/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"₱30,000,000",buy,,14.4521766,121.0245799,house,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,280.0,,,,12/12,,,,,,,
https://www.lamudi.com.ph/attractive-modern-house-bf-homes-para-aque-167427205086.html,BF Homes Parañaque,,4.0,,353.0,21/01/2023,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,2.0,,,"₱26,000,000",buy,,14.4521766,121.0245799,house,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,281.0,,,,9/4,,,,,,,
https://www.lamudi.com.ph/house-for-sale-in-bf-homes-para-aque-170832121864.html,MARCELO VILLAGE,,5.0,,280.0,07/08/2023,,1.0,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,6.0,,,"₱25,000,000",buy,,14.469863,121.04211,house,,,,,,,,,,,,1.0,1.0,1.0,,,,,,1.0,,,,,,1.0,,1.0,,,,,,,,1.0,,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,,,,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,1.0,,,,,,,5.0,280.0,1.0,,1.0,,,,,,,,
